gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.587939563996224601e+00,1.833777521644502917e+00,-1.257529510140635409e+00
-1.584466808423842465e+00,1.830983735265532708e+00,-1.274145202733307336e+00
-1.580980082587384761e+00,1.828063225232816613e+00,-1.290760593754039842e+00
-1.577479401999737352e+00,1.825015937444038450e+00,-1.307374770076435544e+00
-1.573964774587229609e+00,1.821841821436695819e+00,-1.323986830712935214e+00
-1.570436212919664287e+00,1.818540840073668230e+00,-1.340595857625472842e+00
-1.566893723337136501e+00,1.815112948086738731e+00,-1.357200950391130645e+00
-1.563337321842580119e+00,1.811558121952316691e+00,-1.373801188815088503e+00
-1.559767017020843527e+00,1.807876332953444187e+00,-1.390395665843386919e+00
-1.556182818998657513e+00,1.804067567044816967e+00,-1.406983474319569050e+00
-1.552584739464114572e+00,1.800131811769901446e+00,-1.423563699551799511e+00
-1.548972791053463194e+00,1.796069062872418964e+00,-1.440135428055784761e+00
-1.545346979819390842e+00,1.791879321637507516e+00,-1.456697755403453032e+00
-1.541707323156466858e+00,1.787562595147231592e+00,-1.473249762619420977e+00
-1.538053827587094524e+00,1.783118899330470963e+00,-1.489790539083723830e+00
-1.534386507555822732e+00,1.778548256301814234e+00,-1.506319176531629722e+00
-1.530705370028865309e+00,1.773850687350328359e+00,-1.522834758456824478e+00
-1.527010429686539661e+00,1.769026232054727421e+00,-1.539336375589276606e+00
-1.523301696865725363e+00,1.764074926810283550e+00,-1.555823114206011715e+00
-1.519579185792857112e+00,1.758996822100387325e+00,-1.572294066178710148e+00
-1.515842898509855319e+00,1.753791964604967557e+00,-1.588748317507365337e+00
-1.512092858216775193e+00,1.748460418522791437e+00,-1.605184957269067292e+00
-1.508329067087611497e+00,1.743002245506710457e+00,-1.621603073136487883e+00
-1.504551540857017367e+00,1.737417520226160583e+00,-1.638001755464766562e+00
-1.500760293408299972e+00,1.731706321462221698e+00,-1.654380091624104043e+00
-1.496955329231459908e+00,1.725868728179678069e+00,-1.670737176106175115e+00
-1.493136665942817798e+00,1.719904837072892212e+00,-1.687072095787738757e+00
-1.489304315254298405e+00,1.713814743558241815e+00,-1.703383943703565384e+00
-1.485458283529216050e+00,1.707598549979330915e+00,-1.719671807583276868e+00
-1.481598587731107752e+00,1.701256367324647467e+00,-1.735934784930060149e+00
-1.477725236934782416e+00,1.694788312976472922e+00,-1.752171963179134817e+00
-1.473838242146489286e+00,1.688194508763881663e+00,-1.768382434590064278e+00
-1.469937618037162608e+00,1.681475082938734156e+00,-1.784565299784550030e+00
-1.466023377036003827e+00,1.674630174002426974e+00,-1.800719648503823045e+00
-1.462095527187763366e+00,1.667659918524678986e+00,-1.816844575419326091e+00
-1.458154082587391320e+00,1.660564471063368019e+00,-1.832939180118818845e+00
-1.454199056490016018e+00,1.653343979354186200e+00,-1.849002556048128243e+00
-1.450230458315383109e+00,1.645998609364639931e+00,-1.865033804141140283e+00
-1.446248301975901152e+00,1.638528523790758307e+00,-1.881032020903229851e+00
-1.442252599907169586e+00,1.630933902417584624e+00,-1.896996312772630366e+00
-1.438243362510597700e+00,1.623214918095498671e+00,-1.912925771226203331e+00
-1.434220601216431357e+00,1.615371757731868030e+00,-1.928819505720961391e+00
-1.430184332505077593e+00,1.607404618869617607e+00,-1.944676614893733557e+00
-1.426134563480003781e+00,1.599313693435836958e+00,-1.960496205126510461e+00
-1.422071312960628386e+00,1.591099189750247334e+00,-1.976277381724153459e+00
-1.417994586362143261e+00,1.582761317928188749e+00,-1.992019251777511046e+00
-1.413904400342694379e+00,1.574300298137599974e+00,-2.007720925138437806e+00
-1.409800766101788172e+00,1.565716352347507057e+00,-2.023381510210521039e+00
-1.405683695894810903e+00,1.557009707245325947e+00,-2.039000116545826469e+00
-1.401553202035644707e+00,1.548180604504434177e+00,-2.054575854965349890e+00
-1.397409299851102960e+00,1.539229279990288912e+00,-2.070107845515763323e+00
-1.393251998345297560e+00,1.530155986525818967e+00,-2.085595200274806604e+00
-1.389081311347601932e+00,1.520960978043522926e+00,-2.101037034313800955e+00
-1.384897253836728348e+00,1.511644515462261307e+00,-2.116432466008947522e+00
-1.380699833873556770e+00,1.502206867116808509e+00,-2.131780620561830375e+00
-1.376489070959956207e+00,1.492648302157573381e+00,-2.147080618462378521e+00
-1.372264971284991253e+00,1.482969105575874913e+00,-2.162331578673460708e+00
-1.368027549091569650e+00,1.473169555654211260e+00,-2.177532629668117004e+00
-1.363776821804821626e+00,1.463249953665317848e+00,-2.192682900897491738e+00
-1.359512797653048999e+00,1.453210590725652951e+00,-2.207781519860900765e+00
-1.355235491171506323e+00,1.443051769702705656e+00,-2.222827612606419923e+00
-1.350944914092834015e+00,1.432773806874645173e+00,-2.237820320369752203e+00
-1.346641083766693336e+00,1.422377007444212138e+00,-2.252758772966814149e+00
-1.342324006559251215e+00,1.411861706966901719e+00,-2.267642109124256233e+00
-1.337993702936180584e+00,1.401228225479777212e+00,-2.282469466709554862e+00
-1.333650179739612529e+00,1.390476897185697780e+00,-2.297239992801880071e+00
-1.329293453338591391e+00,1.379608067964705809e+00,-2.311952822520758399e+00
-1.324923539334735834e+00,1.368622076916454766e+00,-2.326607104311501750e+00
-1.320540444117670242e+00,1.357519282967357910e+00,-2.341201986937368140e+00
-1.316144187353019968e+00,1.346300040309020618e+00,-2.355736619758292072e+00
-1.311734780205407569e+00,1.334964714481950754e+00,-2.370210157468545020e+00
-1.307312237813361921e+00,1.323513676360657199e+00,-2.384621750295503162e+00
-1.302876569199225454e+00,1.311947300379017634e+00,-2.398970564205281431e+00
-1.298427794755234288e+00,1.300265968809930284e+00,-2.413255745484589987e+00
-1.293965919116967012e+00,1.288470068728958307e+00,-2.427476470175692569e+00
-1.289490964352604907e+00,1.276559998006620456e+00,-2.441631890789595971e+00
-1.285002937908393372e+00,1.264536154436988635e+00,-2.455721184504175092e+00
-1.280501860440455442e+00,1.252398938163260533e+00,-2.469743516968515351e+00
-1.275987735341139961e+00,1.240148769775822002e+00,-2.483698055120375336e+00
-1.271460587488319582e+00,1.227786060311282235e+00,-2.497583987159200714e+00
-1.266920421329607693e+00,1.215311235472343654e+00,-2.511400481058630785e+00
-1.262367256172597818e+00,1.202724722055255935e+00,-2.525146720116554278e+00
-1.257801106329435203e+00,1.190026958258723289e+00,-2.538821887414895784e+00
-1.253221982404010282e+00,1.177218380818772614e+00,-2.552425169237388047e+00
-1.248629898570976282e+00,1.164299436214555117e+00,-2.565955758479757431e+00
-1.244024872566876994e+00,1.151270575033578991e+00,-2.579412842298591357e+00
-1.239406915371294993e+00,1.138132256735785219e+00,-2.592795618999230278e+00
-1.234776041335486463e+00,1.124884945232429878e+00,-2.606103287791704304e+00
-1.230132267635618559e+00,1.111529107975003816e+00,-2.619335045787926752e+00
-1.225475600462672787e+00,1.098065217144719385e+00,-2.632490101218631473e+00
-1.220806061256243913e+00,1.084493758280609343e+00,-2.645567659208963196e+00
-1.216123663961700352e+00,1.070815211906348097e+00,-2.658566934830399742e+00
-1.211428418093804416e+00,1.057030069149627494e+00,-2.671487135518601619e+00
-1.206720345449824761e+00,1.043138827281783865e+00,-2.684327479474019285e+00
-1.201999453064219514e+00,1.029141992184750443e+00,-2.697087192326395044e+00
-1.197265757570664446e+00,1.015040065598046493e+00,-2.709765492153054289e+00
-1.192519274150194875e+00,1.000833565524019475e+00,-2.722361610058617654e+00
-1.187760019509533027e+00,9.865230067519996648e-01,-2.734874774787646512e+00
-1.182988002737251243e+00,9.721089146082155796e-01,-2.747304219794253211e+00
-1.178203243049492421e+00,9.575918189097224476e-01,-2.759649184270283051e+00
-1.173405749022702338e+00,9.429722532685005376e-01,-2.771908906996012778e+00
-1.168595546119678641e+00,9.282507602343854636e-01,-2.784082633899591208e+00
-1.163772639426319033e+00,9.134278817187130306e-01,-2.796169613272327048e+00
-1.158937046554062045e+00,8.985041709017965728e-01,-2.808169095461744202e+00
-1.154088780304783901e+00,8.834801824401673498e-01,-2.820080338749065607e+00
-1.149227861758542746e+00,8.683564770097496055e-01,-2.831902596238988323e+00
-1.144354296714824804e+00,8.531336240195809273e-01,-2.843635137247880529e+00
-1.139468108590840023e+00,8.378121904993867108e-01,-2.855277224183912832e+00
-1.134569304519103650e+00,8.223927558570534035e-01,-2.866828127605876464e+00
-1.129657909736520471e+00,8.068759040046383779e-01,-2.878287123564223116e+00
-1.124733925708677029e+00,7.912622174324834834e-01,-2.889653489837167744e+00
-1.119797378914980213e+00,7.755522937699124153e-01,-2.900926507953471845e+00
-1.114848277420530165e+00,7.597467240731147209e-01,-2.912105464379031172e+00
-1.109886639875513614e+00,7.438461149707419340e-01,-2.923189647937692648e+00
-1.104912480261828645e+00,7.278510736281909033e-01,-2.934178353171672526e+00
-1.099925817041172538e+00,7.117622100991334300e-01,-2.945070877809714549e+00
-1.094926657591393404e+00,6.955801419539007213e-01,-2.955866521910250455e+00
-1.089915020908556187e+00,6.793054930356196008e-01,-2.966564595104844937e+00
-1.084890927097768465e+00,6.629388911880471635e-01,-2.977164404156140698e+00
-1.079854385672178063e+00,6.464809654176463249e-01,-2.987665267528536006e+00
-1.074805414170985518e+00,6.299323547483351993e-01,-2.998066503106681324e+00
-1.069744026498123946e+00,6.132936973336764463e-01,-3.008367433838538219e+00
-1.064670239816107200e+00,5.965656453412532256e-01,-3.018567385407237236e+00
-1.059584070300594316e+00,5.797488465148916692e-01,-3.028665692247602959e+00
-1.054485532333006903e+00,5.628439543727171701e-01,-3.038661680723639513e+00
-1.049374635389220822e+00,5.458516334949428117e-01,-3.048554705101538698e+00
-1.044251408063114228e+00,5.287725462924414144e-01,-3.058344101968751616e+00
-1.039115854391960525e+00,5.116073677448172985e-01,-3.068029222430006975e+00
-1.033967996188511540e+00,4.943567664350191349e-01,-3.077609420426970388e+00
-1.028807845928802367e+00,4.770214258179167888e-01,-3.087084053809553197e+00
-1.023635419692902948e+00,4.596020235922999575e-01,-3.096452484632878477e+00
-1.018450738007272705e+00,4.420992573003294512e-01,-3.105714082117377650e+00
-1.013253810031446767e+00,4.245138108409279853e-01,-3.114868215876925639e+00
-1.008044657162207924e+00,4.068463855690135356e-01,-3.123914265871495566e+00
-1.002823288886572017e+00,3.890976823367143234e-01,-3.132851607473256639e+00
-9.975897292771291891e-01,3.712684070448625806e-01,-3.141679635527351522e+00
-9.923439859945848429e-01,3.533592700361038452e-01,-3.150397729324231122e+00
-9.870860781340010659e-01,3.353709862075009984e-01,-3.159005295449538675e+00
-9.818160250596357219e-01,3.173042730141705792e-01,-3.167501730724091136e+00
-9.765338392208755547e-01,2.991598540712906984e-01,-3.175886434964919847e+00
-9.712395381569163266e-01,2.809384598257227972e-01,-3.184158824507075547e+00
-9.659331361008474115e-01,2.626408174611502555e-01,-3.192318309316010794e+00
-9.606146530227159808e-01,2.442676695797532105e-01,-3.200364316450488467e+00
-9.552840982015043947e-01,2.258197459739157142e-01,-3.208296261541160987e+00
-9.499414986820855500e-01,2.072977973655196482e-01,-3.216113579772976294e+00
-9.445868587232076896e-01,1.887025666631695076e-01,-3.223815704211253408e+00
-9.392202015475313859e-01,1.700348142949429653e-01,-3.231402076412480895e+00
-9.338415447775314515e-01,1.512952909489378439e-01,-3.238872138813313040e+00
-9.284509011148239788e-01,1.324847562352178820e-01,-3.246225342918726664e+00
-9.230482879621145775e-01,1.136039770504272822e-01,-3.253461142055474653e+00
-9.176337216431433852e-01,9.465371848179053582e-02,-3.260578995382994005e+00
-9.122072196377219999e-01,7.563475467973217181e-02,-3.267578374833407295e+00
-9.067687971187079476e-01,5.654786034157188723e-02,-3.274458739995781187e+00
-9.013184722699061346e-01,3.739381122906998423e-02,-3.281219578039553220e+00
-8.958562595645405136e-01,1.817339267069109643e-02,-3.287860360970217943e+00
-8.903821795676972739e-01,-1.112605153233923614e-03,-3.294380578504577883e+00
-8.848962436542543442e-01,-2.046339775757221105e-02,-3.300779722367635394e+00
-8.793984706106103832e-01,-3.987818445391694278e-02,-3.307057289197116390e+00
-8.738888802580053738e-01,-5.935617468011014641e-02,-3.313212782003741808e+00
-8.683674827779563898e-01,-7.889656259553862183e-02,-3.319245704974034705e+00
-8.628343015369422941e-01,-9.849854140428988825e-02,-3.325155572352514799e+00
-8.572893519700668374e-01,-1.181613085637664429e-01,-3.330941906184253565e+00
-8.517326468501429382e-01,-1.378840469235367849e-01,-3.336604224149505971e+00
-8.461642123248467318e-01,-1.576659467229033773e-01,-3.342142057754380779e+00
-8.405840541199526283e-01,-1.775061886459166349e-01,-3.347554945511095781e+00
-8.349921949042721225e-01,-1.974039442021107704e-01,-3.352842423871048361e+00
-8.293886516719231050e-01,-2.173583977516478360e-01,-3.358004039651670602e+00
-8.237734392386280025e-01,-2.373687109824385577e-01,-3.363039341343659228e+00
-8.181465792018907113e-01,-2.574340623784726612e-01,-3.367947891691151607e+00
-8.125080837157239166e-01,-2.775536094912244844e-01,-3.372729247751045545e+00
-8.068579730699767527e-01,-2.977265165074040043e-01,-3.377382980367690468e+00
-8.011962637560815503e-01,-3.179519448832375805e-01,-3.381908662827973533e+00
-7.955229722382952673e-01,-3.382290464998171098e-01,-3.386305876809798221e+00
-7.898381153458385873e-01,-3.585569748076875007e-01,-3.390574202585137975e+00
-7.841417136804587074e-01,-3.789348830030949133e-01,-3.394713234784780820e+00
-7.784337810642242284e-01,-3.993619125175739137e-01,-3.398722568128543120e+00
-7.727143368519970856e-01,-4.198372136117997644e-01,-3.402601806722581390e+00
-7.669833970850591376e-01,-4.403599218336743948e-01,-3.406350559077931273e+00
-7.612409802755858435e-01,-4.609291780702007291e-01,-3.409968435977382306e+00
-7.554871048290301427e-01,-4.815441170503644286e-01,-3.413455059861368213e+00
-7.497217820351268491e-01,-5.022038701029957197e-01,-3.416810057033022208e+00
-7.439450397096596390e-01,-5.229075692101352590e-01,-3.420033055171166403e+00
-7.381568872375856571e-01,-5.436543422641387791e-01,-3.423123693087389618e+00
-7.323573461061618772e-01,-5.644433077301963531e-01,-3.426081618537794693e+00
-7.265464339217829748e-01,-5.852735976901791703e-01,-3.428906474124909565e+00
-7.207241661277431488e-01,-6.061443219813102967e-01,-3.431597920251785450e+00
-7.148905621880969896e-01,-6.270546006085575552e-01,-3.434155615244367077e+00
-7.090456406270312373e-01,-6.480035529917538284e-01,-3.436579222296149982e+00
-7.031894174665022090e-01,-6.689902841734453043e-01,-3.438868422348138942e+00
-6.973219099203127325e-01,-6.900139071477886521e-01,-3.441022891040906195e+00
-6.914431401178541270e-01,-7.110735281700059085e-01,-3.443042309780922849e+00
-6.855531192258511597e-01,-7.321682525866811675e-01,-3.444926373769070072e+00
-6.796518696119213665e-01,-7.532971824968762720e-01,-3.446674778470297351e+00
-6.737394113838895970e-01,-7.744594161606068727e-01,-3.448287226102022096e+00
-6.678157557897463903e-01,-7.956540575714705632e-01,-3.449763429305859663e+00
-6.618809298041664624e-01,-8.168801967059982072e-01,-3.451103099384397854e+00
-6.559349441389149549e-01,-8.381369299010157370e-01,-3.452305960697243048e+00
-6.499778183175268786e-01,-8.594233527503416514e-01,-3.453371738493065557e+00
-6.440095733608860451e-01,-8.807385480235806474e-01,-3.454300168568517293e+00
-6.380302221619940095e-01,-9.020816060076863874e-01,-3.455090988786031048e+00
-6.320397876029474338e-01,-9.234516173700149100e-01,-3.455743945546614349e+00
-6.260382905794977804e-01,-9.448476594070986945e-01,-3.456258790939789272e+00
-6.200257416572509950e-01,-9.662688181288155986e-01,-3.456635285322797735e+00
-6.140021647857872855e-01,-9.877141726983617032e-01,-3.456873192803079142e+00
-6.079675759810153624e-01,-1.009182802429869241e+00,-3.456972281589509421e+00
-6.019219937181548019e-01,-1.030673783034633528e+00,-3.456932329788333647e+00
-5.958654356529826668e-01,-1.052186190392480958e+00,-3.456753119226364745e+00
-5.897979229642487109e-01,-1.073719096689966346e+00,-3.456434444988622623e+00
-5.837194704354404795e-01,-1.095271576313779693e+00,-3.455976097666279223e+00
-5.776301034203545903e-01,-1.116842696984544192e+00,-3.455377878476331599e+00
-5.715298345344729247e-01,-1.138431529165905509e+00,-3.454639600776038932e+00
-5.654186816688143713e-01,-1.160037139486254532e+00,-3.453761074178506085e+00
-5.592966670252390582e-01,-1.181658596386381488e+00,-3.452742122590305218e+00
-5.531638050943450402e-01,-1.203294958657493918e+00,-3.451582574909942025e+00
-5.470201179342456532e-01,-1.224945293676682256e+00,-3.450282259409047203e+00
-5.408656256063480994e-01,-1.246608664382106157e+00,-3.448841020654546341e+00
-5.347003412454649496e-01,-1.268284128859844984e+00,-3.447258699863457121e+00
-5.285242881645499935e-01,-1.289970748226404007e+00,-3.445535157058564835e+00
-5.223374838269200238e-01,-1.311667579784285609e+00,-3.443670247552312436e+00
-5.161399475699114392e-01,-1.333373678076134716e+00,-3.441663833086583857e+00
-5.099317016009116132e-01,-1.355088103717958514e+00,-3.439515792902761770e+00
-5.037127566923860211e-01,-1.376809909171563762e+00,-3.437225996329264177e+00
-4.974831393594341122e-01,-1.398538149812799780e+00,-3.434794334625885792e+00
-4.912428615516497010e-01,-1.420271873903877768e+00,-3.432220696735431620e+00
-4.849919490227753704e-01,-1.442010141460054129e+00,-3.429504978810680171e+00
-4.787304172665927116e-01,-1.463751998277741828e+00,-3.426647088060920776e+00
-4.724582881233550524e-01,-1.485496495408009876e+00,-3.423646930149886636e+00
-4.661755756781946758e-01,-1.507242684571156621e+00,-3.420504427417113469e+00
-4.598823051039258591e-01,-1.528989613067559317e+00,-3.417219494697690596e+00
-4.535784902646487482e-01,-1.550736333050568794e+00,-3.413792067870634828e+00
-4.472641534468690394e-01,-1.572481883028061578e+00,-3.410222081848019560e+00
-4.409393134664219560e-01,-1.594225318612717768e+00,-3.406509478720175288e+00
-4.346039869786002541e-01,-1.615965680689639417e+00,-3.402654206544732496e+00
-4.282581999746263857e-01,-1.637702018901153522e+00,-3.398656220672409134e+00
-4.219019657425446823e-01,-1.659433379745117731e+00,-3.394515483957434743e+00
-4.155353024732782452e-01,-1.681158803526081602e+00,-3.390231965139458570e+00
-4.091582362022385122e-01,-1.702877337617594300e+00,-3.385805636493969040e+00
-4.027707812503054652e-01,-1.724588027418743286e+00,-3.381236480249227849e+00
-3.963729558375923556e-01,-1.746289917178189155e+00,-3.376524485235316675e+00
-3.899647832975211004e-01,-1.767982047398312329e+00,-3.371669642556336832e+00
-3.835462833417225825e-01,-1.789663459413482816e+00,-3.366671957969780582e+00
-3.771174729757379995e-01,-1.811333206998137602e+00,-3.361531432093316951e+00
-3.706783726313642724e-01,-1.832990323126955756e+00,-3.356248083486025546e+00
-3.642290038952530340e-01,-1.854633856644827494e+00,-3.350821930591848741e+00
-3.577693810172044575e-01,-1.876262849468062210e+00,-3.345253001490640088e+00
-3.512995308230877356e-01,-1.897876343720662939e+00,-3.339541324916365017e+00
-3.448194674210294797e-01,-1.919473381481145102e+00,-3.333686943182380791e+00
-3.383292126181803861e-01,-1.941053009586788169e+00,-3.327689903803857874e+00
-3.318287871212833862e-01,-1.962614269333874395e+00,-3.321550255458007861e+00
-3.253182095551040431e-01,-1.984156206221827645e+00,-3.315268061769840902e+00
-3.187975000889209376e-01,-2.005677864745892158e+00,-3.308843381179262355e+00
-3.122666748560067318e-01,-2.027178284507614059e+00,-3.302276292333856667e+00
-3.057257617781334869e-01,-2.048656512327348356e+00,-3.295566872089754629e+00
-2.991747764218877226e-01,-2.070111597259590930e+00,-3.288715201451918535e+00
-2.926137368820539986e-01,-2.091542578492253668e+00,-3.281721374809417391e+00
-2.860426641299376183e-01,-2.112948506896963341e+00,-3.274585492457640079e+00
-2.794615802236775082e-01,-2.134328424395389057e+00,-3.267307655798966870e+00
-2.728705038510951253e-01,-2.155681382114758904e+00,-3.259887975380402647e+00
-2.662694546060850320e-01,-2.177006424348981728e+00,-3.252326566721377432e+00
-2.596584539781557344e-01,-2.198302597734053787e+00,-3.244623555767652157e+00
-2.530375210989895263e-01,-2.219568958758848076e+00,-3.236779071239146877e+00
-2.464066769298177417e-01,-2.240804549470121199e+00,-3.228793252922629087e+00
-2.397659388488870835e-01,-2.262008421652056178e+00,-3.220666240207704423e+00
-2.331153331584082111e-01,-2.283179628533926753e+00,-3.212398182597284713e+00
-2.264548740143243200e-01,-2.304317220742807759e+00,-3.203989237013958657e+00
-2.197845835443339446e-01,-2.325420247771041282e+00,-3.195439567490701460e+00
-2.131044835352302880e-01,-2.346487769579575389e+00,-3.186749338306994694e+00
-2.064145933861312454e-01,-2.367518839183740287e+00,-3.177918728452150621e+00
-1.997149344572276275e-01,-2.388512509799841865e+00,-3.168947918290092147e+00
-1.930055235780135103e-01,-2.409467837505051779e+00,-3.159837095281482711e+00
-1.862863834308818023e-01,-2.430383885047279868e+00,-3.150586455557917720e+00
-1.795575345193280714e-01,-2.451259711030678190e+00,-3.141196197067221529e+00
-1.728189989413588534e-01,-2.472094369569784789e+00,-3.131666527089202567e+00
-1.660707976071200132e-01,-2.492886929030551091e+00,-3.121997658523131047e+00
-1.593129483433229077e-01,-2.513636448914041477e+00,-3.112189815073725274e+00
-1.525454723449299888e-01,-2.534341995311526929e+00,-3.102243219519719375e+00
-1.457683911293934098e-01,-2.555002632013628094e+00,-3.092158102690077293e+00
-1.389817230090807654e-01,-2.575617426875225657e+00,-3.081934711370423408e+00
-1.321854920551356616e-01,-2.596185450392887173e+00,-3.071573280456261656e+00
-1.253797172171257635e-01,-2.616705768642195284e+00,-3.061074068064093545e+00
-1.185644192976991196e-01,-2.637177455816377414e+00,-3.050437330022658156e+00
-1.117396194267643722e-01,-2.657599586452172424e+00,-3.039663328751717852e+00
-1.049053371668270257e-01,-2.677971229268740316e+00,-3.028752340293983547e+00
-9.806159394669214380e-02,-2.698291470011585425e+00,-3.017704631726413567e+00
-9.120841256995229629e-02,-2.718559379712041757e+00,-3.006520494005474387e+00
-8.434581097722554377e-02,-2.738774038950050560e+00,-2.995200213473522055e+00
-7.747381275243313270e-02,-2.758934531275930802e+00,-2.983744086124263006e+00
-7.059243462156605808e-02,-2.779039939798451542e+00,-2.972152410154583979e+00
-6.370170287073641247e-02,-2.799089351940982073e+00,-2.960425499841396579e+00
-5.680163490795116232e-02,-2.819081852458231285e+00,-2.948563664447214183e+00
-4.989225476311618529e-02,-2.839016532810016979e+00,-2.936567223953396422e+00
-4.297357934562546361e-02,-2.858892483490405922e+00,-2.924436507632143467e+00
-3.604563399220148123e-02,-2.878708796208473419e+00,-2.912171845540709292e+00
-2.910843569800978733e-02,-2.898464572355865965e+00,-2.899773576586332613e+00
-2.216200972672926345e-02,-2.918158901407302608e+00,-2.887242048815301665e+00
-1.520637240864032569e-02,-2.937790890124417853e+00,-2.874577607863739281e+00
-8.241552218014003631e-03,-2.957359635726981573e+00,-2.861780612534330803e+00
-1.267562239854493544e-03,-2.976864246604262298e+00,-2.848851430522612027e+00
5.715571658597890653e-03,-2.996303829099566052e+00,-2.835790425747024113e+00
1.270782875290624690e-02,-3.015677490039944786e+00,-2.822597974578333169e+00
1.970918844029165978e-02,-3.034984345211055423e+00,-2.809274457504973288e+00
2.671963134584355928e-02,-3.054223501488928960e+00,-2.795820263658662874e+00
3.373913114737551316e-02,-3.073394080888927515e+00,-2.782235785843513387e+00
4.076767216417605949e-02,-3.092495201493010271e+00,-2.768521421094900514e+00
4.780522592306610252e-02,-3.111525984134056788e+00,-2.754677581273948572e+00
5.485177888632321308e-02,-3.130485553092851703e+00,-2.740704669666714555e+00
6.190730297494177747e-02,-3.149373036577902685e+00,-2.726603106194466442e+00
6.897178155887841167e-02,-3.168187560762814936e+00,-2.712373314942811753e+00
7.604518983241599639e-02,-3.186928260232734456e+00,-2.698015729367216231e+00
8.312750777653463152e-02,-3.205594271460534550e+00,-2.683530773834006844e+00
9.021871370449195682e-02,-3.224184726901067055e+00,-2.668918897236854715e+00
9.731878628544887722e-02,-3.242698771868048002e+00,-2.654180543955959148e+00
1.044277028974108373e-01,-3.261135547946848234e+00,-2.639316164954295552e+00
1.115454419901077687e-01,-3.279494200458222153e+00,-2.624326220581009395e+00
1.186719831700013411e-01,-3.297773881591646195e+00,-2.609211174091797147e+00
1.258073044925551720e-01,-3.315973741828975196e+00,-2.593971493127646522e+00
1.329513828834618383e-01,-3.334092937064697892e+00,-2.578607655459653536e+00
1.401041963929698930e-01,-3.352130624363840905e+00,-2.563120145234691449e+00
1.472657263910671921e-01,-3.370085970139132137e+00,-2.547509440719460727e+00
1.544359472417384527e-01,-3.387958134730718385e+00,-2.531776043273955779e+00
1.616148408519046953e-01,-3.405746282115716728e+00,-2.515920449215653942e+00
1.688023791668075979e-01,-3.423449590566870704e+00,-2.499943161458732632e+00
1.759985472608024959e-01,-3.441067234226236060e+00,-2.483844686834436821e+00
1.832033188566613846e-01,-3.458598386753787501e+00,-2.467625543119599474e+00
1.904166769392377501e-01,-3.476042232173556012e+00,-2.451286252277191657e+00
1.976385903191034410e-01,-3.493397952633763737e+00,-2.434827340246319416e+00
2.048690469841743800e-01,-3.510664738233986615e+00,-2.418249337195952808e+00
2.121080198081513601e-01,-3.527841780771723723e+00,-2.401552779479611210e+00
2.193554868230264132e-01,-3.544928270512668345e+00,-2.384738213084996783e+00
2.266114255252155429e-01,-3.561923409801681206e+00,-2.367806185667338248e+00
2.338758181144129089e-01,-3.578826400685366949e+00,-2.350757248537331368e+00
2.411486388916562196e-01,-3.595636450023727892e+00,-2.333591962206043036e+00
2.484298631032269278e-01,-3.612352762859640354e+00,-2.316310891854149290e+00
2.557194753614742688e-01,-3.628974555485557474e+00,-2.298914606345728640e+00
2.630174486258595179e-01,-3.645501037856997417e+00,-2.281403681695624464e+00
2.703237614940428579e-01,-3.661931441760982064e+00,-2.263778698327826078e+00
2.776383893488189591e-01,-3.678264984633221157e+00,-2.246040243418009119e+00
2.849613149552299163e-01,-3.694500894785900602e+00,-2.228188903718094860e+00
2.922925135152201204e-01,-3.710638401134698228e+00,-2.210225280163195194e+00
2.996319623475172667e-01,-3.726676747681002322e+00,-2.192149970797025560e+00
3.069796384732016437e-01,-3.742615164963498220e+00,-2.173963582781762494e+00
3.143355221784310261e-01,-3.758452902536047802e+00,-2.155666731052895635e+00
3.216995903593456996e-01,-3.774189207501906118e+00,-2.137260031266914773e+00
3.290718180892375777e-01,-3.789823329235890270e+00,-2.118744102693201903e+00
3.364521845181074888e-01,-3.805354524368321556e+00,-2.100119572839247883e+00
3.438406680548425909e-01,-3.820782053887388674e+00,-2.081387079145530450e+00
3.512372435712209362e-01,-3.836105180164456563e+00,-2.062547252575778867e+00
3.586418924358338312e-01,-3.851323171997714567e+00,-2.043600742077424037e+00
3.660545887762334250e-01,-3.866435305864645677e+00,-2.024548185875301609e+00
3.734753089890037736e-01,-3.881440849801396809e+00,-2.005390242065463458e+00
3.809040357291658130e-01,-3.896339090511714343e+00,-1.986127566734654737e+00
3.883407422271619724e-01,-3.911129313600142599e+00,-1.966760822729247016e+00
3.957854057792825619e-01,-3.925810808152068621e+00,-1.947290675078141575e+00
4.032380045215601116e-01,-3.940382866374153359e+00,-1.927717795044421978e+00
4.106985169835341010e-01,-3.954844790629016504e+00,-1.908042857092444144e+00
4.181669212926965584e-01,-3.969195875059530199e+00,-1.888266547958405539e+00
4.256431917804894272e-01,-3.983435438911994808e+00,-1.868389548769913144e+00
4.331273050470694219e-01,-3.997562784207443709e+00,-1.848412551540404847e+00
4.406192395334994627e-01,-4.011577231008107702e+00,-1.828336251616053731e+00
4.481189754999719832e-01,-4.025478101332670811e+00,-1.808161350313330473e+00
4.556264849987896604e-01,-4.039264715153271013e+00,-1.787888548351327156e+00
4.631417496378926191e-01,-4.052936410262629963e+00,-1.767518555922539480e+00
4.706647448141484946e-01,-4.066492520551935108e+00,-1.747052089288703591e+00
