q0 (),q1,q2,q3
2.211875049318510755e-01,-7.627918045913112399e-01,1.581376187788332000e-01,5.867003017191261272e-01
2.204351293102128351e-01,-7.624034915035091675e-01,1.565778599232107438e-01,5.879053016354892636e-01
2.196721619374855106e-01,-7.620113001247873497e-01,1.550267120855417791e-01,5.891091904662401069e-01
2.188986091400503819e-01,-7.616153237083789218e-01,1.534841810775611770e-01,5.903118699196919783e-01
2.181144781269202804e-01,-7.612156554515104867e-01,1.519502718414081632e-01,5.915132417911457274e-01
2.173197769887020292e-01,-7.608123884877858734e-01,1.504249884505836632e-01,5.927132079705437206e-01
2.165145146964942147e-01,-7.604056158795774456e-01,1.489083341109716796e-01,5.939116704501077315e-01
2.156987011007209243e-01,-7.599954306104310664e-01,1.474003111619249240e-01,5.951085313319706138e-01
2.148723469299007593e-01,-7.595819255774810541e-01,1.459009210774153686e-01,5.963036928357933197e-01
2.140354637893516765e-01,-7.591651935838781284e-01,1.444101644672485252e-01,5.974970573063705936e-01
2.131880641598316584e-01,-7.587453273312291246e-01,1.429280410783416722e-01,5.986885272212233433e-01
2.123301613961153245e-01,-7.583224194120503636e-01,1.414545497960664755e-01,5.998780051981786876e-01
2.114617697255067597e-01,-7.578965623022350107e-01,1.399896886456550027e-01,6.010653940029351272e-01
2.105829042462884215e-01,-7.574678483535336460e-01,1.385334547936699634e-01,6.022505965566135044e-01
2.096935809261064598e-01,-7.570363697860502672e-01,1.370858445495377054e-01,6.034335159432934192e-01
2.087938166002923368e-01,-7.566022186807537242e-01,1.356468533671456589e-01,6.046140554175337689e-01
2.078836289701212203e-01,-7.561654869720041416e-01,1.342164758465020924e-01,6.057921184118775226e-01
2.069630366010076494e-01,-7.557262664400965502e-01,1.327947057354598448e-01,6.069676085443399538e-01
2.060320589206366404e-01,-7.552846487038199497e-01,1.313815359315025078e-01,6.081404296258797748e-01
2.050907162170339526e-01,-7.548407252130365785e-01,1.299769584835936964e-01,6.093104856678530634e-01
2.041390296365714341e-01,-7.543945872412748388e-01,1.285809645940890755e-01,6.104776808894485374e-01
2.031770211819112493e-01,-7.539463258783444255e-01,1.271935446207106413e-01,6.116419197251035111e-01
2.022047137098871850e-01,-7.534960320229677766e-01,1.258146880785837862e-01,6.128031068319041985e-01
2.012221309293235616e-01,-7.530437963754331721e-01,1.244443836423361899e-01,6.139611470969613682e-01
2.002292973987918612e-01,-7.525897094302652635e-01,1.230826191482589788e-01,6.151159456447701235e-01
1.992262385243064038e-01,-7.521338614689185853e-01,1.217293815965295595e-01,6.162674078445463666e-01
1.982129805569565750e-01,-7.516763425524894959e-01,1.203846571534962356e-01,6.174154393175433908e-01
1.971895505904793233e-01,-7.512172425144519883e-01,1.190484311540245393e-01,6.185599459443468229e-01
1.961559765587691240e-01,-7.507566509534138177e-01,1.177206881039041808e-01,6.197008338721456955e-01
1.951122872333267422e-01,-7.502946572258953895e-01,1.164014116823180178e-01,6.208380095219843131e-01
1.940585122206480162e-01,-7.498313504391322937e-01,1.150905847443708802e-01,6.219713795959864733e-01
1.929946819595505791e-01,-7.493668194439008223e-01,1.137881893236802194e-01,6.231008510845595927e-01
1.919208277184411282e-01,-7.489011528273674667e-01,1.124942066350263919e-01,6.242263312735729652e-01
1.908369815925215485e-01,-7.484344389059632840e-01,1.112086170770634486e-01,6.253477277515115951e-01
1.897431765009350568e-01,-7.479667657182822449e-01,1.099314002350903763e-01,6.264649484166049387e-01
1.886394461838532544e-01,-7.474982210180070030e-01,1.086625348838815841e-01,6.275779014839298897e-01
1.875258251995017555e-01,-7.470288922668575360e-01,1.074019989905775352e-01,6.286864954924873405e-01
1.864023489211282247e-01,-7.465588666275707608e-01,1.061497697176343180e-01,6.297906393122529867e-01
1.852690535339099331e-01,-7.460882309569016879e-01,1.049058234258329891e-01,6.308902421511987102e-01
1.841259760318024741e-01,-7.456170717986568830e-01,1.036701356773471472e-01,6.319852135622900935e-01
1.829731542143307466e-01,-7.451454753767526862e-01,1.024426812388697927e-01,6.330754634504511813e-01
1.818106266833194873e-01,-7.446735275883035188e-01,1.012234340847982805e-01,6.341609020795045959e-01
1.806384328395675976e-01,-7.442013139967387225e-01,1.000123674004776420e-01,6.352414400790805660e-01
1.794566128794629900e-01,-7.437289198249479316e-01,9.880945358550186075e-02,6.363169884514959795e-01
1.782652077915401478e-01,-7.432564299484570869e-01,9.761466425707276962e-02,6.373874585786045710e-01
1.770642593529802300e-01,-7.427839288886349811e-01,9.642797025341637296e-02,6.384527622286161330e-01
1.758538101260543329e-01,-7.423115008059310016e-01,9.524934163725673475e-02,6.395128115628843091e-01
1.746339034545083546e-01,-7.418392294931415165e-01,9.407874769934579384e-02,6.405675191426632997e-01
1.734045834598932634e-01,-7.413671983687123435e-01,9.291615696205141051e-02,6.416167979358324835e-01
1.721658950378367192e-01,-7.408954904700685296e-01,9.176153718300028572e-02,6.426605613235883974e-01
1.709178838542605994e-01,-7.404241884469824342e-01,9.061485535877752961e-02,6.436987231071046311e-01
1.696605963415405982e-01,-7.399533745549684571e-01,8.947607772868249043e-02,6.447311975141565288e-01
1.683940796946121476e-01,-7.394831306487175127e-01,8.834516977853915098e-02,6.457578992057144696e-01
1.671183818670196330e-01,-7.390135381755615906e-01,8.722209624456270238e-02,6.467787432825008453e-01
1.658335515669115134e-01,-7.385446781689740670e-01,8.610682111728079624e-02,6.477936452915137311e-01
1.645396382529799029e-01,-7.380766312421058739e-01,8.499930764550883699e-02,6.488025212325141400e-01
1.632366921303466112e-01,-7.376094775813554216e-01,8.389951834038056333e-02,6.498052875644785287e-01
1.619247641463945619e-01,-7.371432969399750457e-01,8.280741497943203133e-02,6.508018612120145541e-01
1.606039059865453644e-01,-7.366781686317149802e-01,8.172295861073947121e-02,6.517921595717415251e-01
1.592741700699835394e-01,-7.362141715245024143e-01,8.064610955711082330e-02,6.527761005186317744e-01
1.579356095453277042e-01,-7.357513840341581846e-01,7.957682742033012069e-02,6.537536024123167255e-01
1.565882782862486888e-01,-7.352898841181517708e-01,7.851507108545480174e-02,6.547245841033536573e-01
1.552322308870353329e-01,-7.348297492693933730e-01,7.746079872516531406e-02,6.556889649394550545e-01
1.538675226581076028e-01,-7.343710565100664001e-01,7.641396780416695456e-02,6.566466647716786564e-01
1.524942096214788878e-01,-7.339138823854955973e-01,7.537453508364405641e-02,6.575976039605786472e-01
1.511123485061649230e-01,-7.334583029580576952e-01,7.434245662576444147e-02,6.585417033823168786e-01
1.497219967435438337e-01,-7.330043938011311377e-01,7.331768779823644167e-02,6.594788844347352352e-01
1.483232124626632786e-01,-7.325522299930835590e-01,7.230018327891571395e-02,6.604090690433855881e-01
1.469160544854979933e-01,-7.321018861113038900e-01,7.128989706046282016e-02,6.613321796675208919e-01
1.455005823221575123e-01,-7.316534362262726576e-01,7.028678245505140532e-02,6.622481393060435373e-01
1.440768561660431824e-01,-7.312069538956742498e-01,6.929079209912505921e-02,6.631568715034130701e-01
1.426449368889562697e-01,-7.307625121585520356e-01,6.830187795820491514e-02,6.640583003555112773e-01
1.412048860361565794e-01,-7.303201835295040079e-01,6.731999133174529359e-02,6.649523505154645298e-01
1.397567658213731134e-01,-7.298800399929238347e-01,6.634508285803880634e-02,6.658389471994241582e-01
1.383006391217648512e-01,-7.294421529972818785e-01,6.537710251916867277e-02,6.667180161923025317e-01
1.368365694728354287e-01,-7.290065934494516231e-01,6.441599964601094075e-02,6.675894838534660591e-01
1.353646210632983293e-01,-7.285734317090793999e-01,6.346172292328203235e-02,6.684532771223834491e-01
1.338848587298960002e-01,-7.281427375829987447e-01,6.251422039463530589e-02,6.693093235242304484e-01
1.323973479521715901e-01,-7.277145803196892748e-01,6.157343946780380328e-02,6.701575511754491732e-01
1.309021548471941687e-01,-7.272890286037797525e-01,6.063932691978923817e-02,6.709978887892616983e-01
1.293993461642378717e-01,-7.268661505505980003e-01,5.971182890209719707e-02,6.718302656811387941e-01
1.278889892794153882e-01,-7.264460137007655582e-01,5.879089094601883114e-02,6.726546117742226993e-01
1.263711521902654566e-01,-7.260286850148383042e-01,5.787645796795684583e-02,6.734708576047017115e-01
1.248459035102967019e-01,-7.256142308679961461e-01,5.696847427479695414e-02,6.742789343271415881e-01
1.233133124634852029e-01,-7.252027170447750137e-01,5.606688356932348904e-02,6.750787737197657679e-01
1.217734488787294567e-01,-7.247942087338506978e-01,5.517162895568017422e-02,6.758703081896907383e-01
1.202263831842601549e-01,-7.243887705228676532e-01,5.428265294487261139e-02,6.766534707781124425e-01
1.186721864020076622e-01,-7.239864663933172073e-01,5.339989746031698070e-02,6.774281951654455014e-01
1.171109301419259729e-01,-7.235873597154625081e-01,5.252330384342879244e-02,6.781944156764118103e-01
1.155426865962741745e-01,-7.231915132433138771e-01,5.165281285925615862e-02,6.789520672850828387e-01
1.139675285338555832e-01,-7.227989891096529007e-01,5.078836470215447596e-02,6.797010856198697493e-01
1.123855292942161355e-01,-7.224098488211047053e-01,4.992989900150240912e-02,6.804414069684669997e-01
1.107967627817995071e-01,-7.220241532532616358e-01,4.907735482746022893e-02,6.811729682827437626e-01
1.092013034600632648e-01,-7.216419626458553394e-01,4.823067069676778562e-02,6.818957071835848316e-01
1.075992263455535503e-01,-7.212633365979813638e-01,4.738978457858394888e-02,6.826095619656824542e-01
1.059906070019399904e-01,-7.208883340633729375e-01,4.655463390036507221e-02,6.833144716022763188e-01
1.043755215340107512e-01,-7.205170133457254877e-01,4.572515555378459107e-02,6.840103757498425807e-01
1.027540465816283999e-01,-7.201494320940748928e-01,4.490128590068948045e-02,6.846972147527301544e-01
1.011262593136478816e-01,-7.197856472982245846e-01,4.408296077909812372e-02,6.853749296477462671e-01
9.949223742179441610e-02,-7.194257152842262748e-01,4.327011550923398620e-02,6.860434621686893886e-01
9.785205911450522986e-02,-7.190696917099139718e-01,4.246268489959881265e-02,6.867027547508295360e-01
9.620580311073306801e-02,-7.187176315604879573e-01,4.166060325308257317e-02,6.873527505353351774e-01
9.455354863371262519e-02,-7.183695891441546078e-01,4.086380437311049052e-02,6.879933933736477325e-01
9.289537540469083865e-02,-7.180256180878177297e-01,4.007222156982648276e-02,6.886246278318016723e-01
9.123136363662026627e-02,-7.176857713328241850e-01,3.928578766631274366e-02,6.892463991946924384e-01
8.956159402781815881e-02,-7.173501011307630293e-01,3.850443500484512782e-02,6.898586534702872974e-01
8.788614775558928338e-02,-7.170186590393191617e-01,3.772809545318323021e-02,6.904613373937855680e-01
8.620510646981360825e-02,-7.166914959181814870e-01,3.695670041089593738e-02,6.910543984317201183e-01
8.451855228650179130e-02,-7.163686619250057008e-01,3.619018081572011880e-02,6.916377847860077921e-01
8.282656778131386455e-02,-7.160502065114319192e-01,3.542846714995456781e-02,6.922114453979418824e-01
8.112923598304738748e-02,-7.157361784191575982e-01,3.467148944688569490e-02,6.927753299521290931e-01
7.942664036709096154e-02,-7.154266256760671849e-01,3.391917729724708286e-02,6.933293888803728766e-01
7.771886484884565904e-02,-7.151215955924155043e-01,3.317145985571151590e-02,6.938735733654983751e-01
7.600599377711481086e-02,-7.148211347570690988e-01,3.242826584741426155e-02,6.944078353451224039e-01
7.428811192746243020e-02,-7.145252890338035234e-01,3.168952357450827151e-02,6.949321275153660382e-01
7.256530449554016160e-02,-7.142341035576568187e-01,3.095516092275008013e-02,6.954464033345104657e-01
7.083765709038369884e-02,-7.139476227313397150e-01,3.022510536811684467e-02,6.959506170265961078e-01
6.910525572767983737e-02,-7.136658902217045686e-01,2.949928398345236236e-02,6.964447235849645645e-01
6.736818682300321770e-02,-7.133889489562691422e-01,2.877762344514361859e-02,6.969286787757410506e-01
6.562653718502409195e-02,-7.131168411198005597e-01,2.806005003982564583e-02,6.974024391412623203e-01
6.388039400868772422e-02,-7.128496081509557714e-01,2.734648967111558138e-02,6.978659620034430855e-01
6.212984486836636844e-02,-7.125872907389800837e-01,2.663686786637470272e-02,6.983192054670860349e-01
6.037497771098143673e-02,-7.123299288204640867e-01,2.593110978349733031e-02,6.987621284231332330e-01
5.861588084910090979e-02,-7.120775615761602007e-01,2.522914021772776350e-02,6.991946905518575672e-01
5.685264295400943579e-02,-7.118302274278567321e-01,2.453088360850391725e-02,6.996168523259969074e-01
5.508535304875078475e-02,-7.115879640353113267e-01,2.383626404632555040e-02,7.000285750138266483e-01
5.331410050114715471e-02,-7.113508082932440413e-01,2.314520527965058250e-02,7.004298206821757411e-01
5.153897501679077786e-02,-7.111187963283889246e-01,2.245763072181417019e-02,7.008205521993803311e-01
4.976006663201321123e-02,-7.108919634966068823e-01,2.177346345797415150e-02,7.012007332381796632e-01
4.797746570682875911e-02,-7.106703443800561626e-01,2.109262625207947162e-02,7.015703282785499262e-01
4.619126291785469185e-02,-7.104539727844251251e-01,2.041504155386308916e-02,7.019293026104802546e-01
4.440154925120920471e-02,-7.102428817362232971e-01,1.974063150585741999e-02,7.022776223366848924e-01
4.260841599538495172e-02,-7.100371034801347125e-01,1.906931795043270705e-02,7.026152543752592905e-01
4.081195473410237362e-02,-7.098366694764295382e-01,1.840102243685781680e-02,7.029421664622703680e-01
3.901225733914015503e-02,-7.096416103984394264e-01,1.773566622838113060e-02,7.032583271542895975e-01
3.720941596314464306e-02,-7.094519561300912658e-01,1.707317030933547253e-02,7.035637058308630287e-01
3.540352303241978138e-02,-7.092677357635031044e-01,1.641345539226041206e-02,7.038582726969205838e-01
3.359467123969461788e-02,-7.090889775966418007e-01,1.575644192504643826e-02,7.041419987851234019e-01
3.178295353687438096e-02,-7.089157091310409609e-01,1.510205009809906240e-02,7.044148559581495661e-01
2.996846312776929588e-02,-7.087479570695820463e-01,1.445019985152024011e-02,7.046768169109188795e-01
2.815129346080774697e-02,-7.085857473143357677e-01,1.380081088231005504e-02,7.049278551727533593e-01
2.633153822172878966e-02,-7.084291049644666494e-01,1.315380265158572204e-02,7.051679451094789997e-01
2.450929132625917495e-02,-7.082780543141987684e-01,1.250909439181735472e-02,7.053970619254619212e-01
2.268464691277238821e-02,-7.081326188508443309e-01,1.186660511408266228e-02,7.056151816655833464e-01
2.085769933493103467e-02,-7.079928212528938669e-01,1.122625361533602373e-02,7.058222812171530691e-01
1.902854315431462551e-02,-7.078586833881701512e-01,1.058795848569449305e-02,7.060183383117579758e-01
1.719727313303004435e-02,-7.077302263120436310e-01,9.951638115739569468e-03,7.062033315270501710e-01
1.536398422630819161e-02,-7.076074702657113580e-01,9.317210703833123109e-03,7.063772402884699320e-01
1.352877157508691752e-02,-7.074904346745377604e-01,8.684594263447698026e-03,7.065400448709061587e-01
1.169173049857785696e-02,-7.073791381464599182e-01,8.053706630511137110e-03,7.066917264002954280e-01
9.852956486822994631e-03,-7.072735984704547896e-01,7.424465470764862740e-03,7.068322668551543231e-01
8.012545193235964813e-03,-7.071738326150700527e-01,6.796788287133370687e-03,7.069616490680514787e-01
6.170592427131860180e-03,-7.070798567270186741e-01,6.170592427107601807e-03,7.070798567270146773e-01
-4.327194146245827433e-03,7.069916861298353172e-01,-5.545795090139638006e-03,-7.071868743768732202e-01
-2.482446449240449660e-03,7.069093353225988086e-01,-4.922313335048056349e-03,-7.072826874205391245e-01
-6.364455682001390890e-04,7.068328179787159993e-01,-4.300064087433275173e-03,-7.073672821202221517e-01
1.210712138879910249e-03,7.067621469447704641e-01,-3.678964147106389415e-03,-7.074406455985828845e-01
3.058930195617926007e-03,7.066973342394347046e-01,-3.058930195524223183e-03,-7.075027658398191921e-01
4.908112014780197097e-03,7.066383910524458578e-01,-2.439878803232764515e-03,-7.075536316906911871e-01
6.758160905820209674e-03,7.065853277436464630e-01,-1.821726437322201964e-03,-7.075932328614811251e-01
8.608980082426664904e-03,7.065381538420871799e-01,-1.204389468889954795e-03,-7.076215599268882439e-01
1.046047267008110015e-02,7.064968780451958974e-01,-5.877841805085326499e-04,-7.076386043268605430e-01
1.231254171362233807e-02,7.064615082180099037e-01,2.817322629999896577e-05,-7.076443583673612814e-01
1.416509018481515447e-02,7.064320513924713385e-01,6.435666235795611811e-04,-7.076388152210715266e-01
1.601802098992510803e-02,7.064085137667884817e-01,1.258479949451440927e-03,-7.076219689280287550e-01
