gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-4.328442541748878369e+01,-1.264420628875641661e+01,8.589406947428823713e-01
-4.330612390080042218e+01,-1.255965353828887210e+01,8.205114454972258775e-01
-4.332731740076076932e+01,-1.247652518595474902e+01,7.827529928872530851e-01
-4.334801543613411212e+01,-1.239479637300885528e+01,7.456522209998955875e-01
-4.336823353792267710e+01,-1.231444609096210208e+01,7.092000192290688343e-01
-4.338798249781477523e+01,-1.223545141636874867e+01,6.733814407760757570e-01
-4.340727571771071069e+01,-1.215778975165861908e+01,6.381882169720726194e-01
-4.342612505296233394e+01,-1.208144024329041066e+01,6.036063024693657519e-01
-4.344454006164626492e+01,-1.200638011249945869e+01,5.696298124864145329e-01
-4.346253411090449958e+01,-1.193258987850075137e+01,5.362424260126384956e-01
-4.348011583943674196e+01,-1.186004705588975661e+01,5.034375445154445350e-01
-4.349729853155925241e+01,-1.178873279275225805e+01,4.712034911718398500e-01
-4.351409012904928630e+01,-1.171862484620709211e+01,4.395312162729000938e-01
-4.353050115152620236e+01,-1.164970488015886296e+01,4.084099309332564487e-01
-4.354654204464845435e+01,-1.158195400697994515e+01,3.778295790212929384e-01
-4.356222045359095318e+01,-1.151535020842847068e+01,3.477821472690780791e-01
-4.357754675210061635e+01,-1.144987624090573064e+01,3.182566680312793883e-01
-4.359253034252288472e+01,-1.138551374596865351e+01,2.892456129083300076e-01
-4.360717771422775257e+01,-1.132224419969110585e+01,2.607385001258241131e-01
-4.362149921556234489e+01,-1.126004887708082158e+01,2.327268702539850020e-01
-4.363550170289178709e+01,-1.119891045402125052e+01,2.052027158377767446e-01
-4.364919509973954348e+01,-1.113881052182088638e+01,1.781565074155651296e-01
-4.366258427264256881e+01,-1.107973226479767348e+01,1.515807712587506906e-01
-4.367567878776985424e+01,-1.102165941988265274e+01,1.254667832477029121e-01
-4.368848585415490504e+01,-1.096457408717992266e+01,9.980630264211604041e-02
-4.370101027636378888e+01,-1.090846064730378018e+01,7.459245715776595398e-02
-4.371326137318375515e+01,-1.085330256027237006e+01,4.981600549699543440e-02
-4.372524583729056502e+01,-1.079908373686056855e+01,2.547019017574159508e-02
-4.373696855586594268e+01,-1.074578873141654789e+01,1.546156717115000764e-03
-4.374843692088041536e+01,-1.069340179618006026e+01,-2.196143878369021668e-02
-4.375965670507619620e+01,-1.064190773717379912e+01,-4.506108981398140173e-02
-4.377063474651599506e+01,-1.059129217684170143e+01,-6.775942239984239501e-02
-4.378137545752031201e+01,-1.054153980525796719e+01,-9.006450214079742000e-02
-4.379188586237282976e+01,-1.049263555776003010e+01,-1.119813307567945337e-01
-4.380217085572603253e+01,-1.044456654680158003e+01,-1.335185654069195593e-01
-4.381223513510717282e+01,-1.039731833707621789e+01,-1.546823624585356161e-01
-4.382208577763694990e+01,-1.035087634167481419e+01,-1.754781027660064496e-01
-4.383172631374954165e+01,-1.030522705855858234e+01,-1.959126260962954225e-01
-4.384116263442799521e+01,-1.026035836450624394e+01,-2.159938468991354776e-01
-4.385039888168364541e+01,-1.021625600520274624e+01,-2.357260261723927719e-01
-4.385943977073637257e+01,-1.017290738862160815e+01,-2.551160613651680675e-01
-4.386829035850554703e+01,-1.013030009443715862e+01,-2.741696344012676811e-01
-4.387695475016252544e+01,-1.008842113923820882e+01,-2.928932133848987096e-01
-4.388543743280266796e+01,-1.004725911893163648e+01,-3.112920308002803393e-01
-4.389374340129203489e+01,-1.000680002536596547e+01,-3.293714193017870939e-01
-4.390187488711250552e+01,-9.967033643217282801e+00,-3.471377042325374251e-01
-4.390983780797176195e+01,-9.927947937293581049e+00,-3.645954598933471846e-01
-4.391763472743704710e+01,-9.889530978120063764e+00,-3.817508774648555869e-01
-4.392526946306802671e+01,-9.851771430167682198e+00,-3.986080435390528809e-01
-4.368867223084295404e+01,-9.761378578814220219e+00,-4.057791153927521322e-01
-4.329045049534816059e+01,-9.636876453885177440e+00,-4.065370465835306257e-01
-4.280920474256776487e+01,-9.495653060135158086e+00,-4.039536675174106861e-01
-4.232765809507549903e+01,-9.355735186330136344e+00,-4.012150024829230222e-01
-4.184581787889016624e+01,-9.217095426557490256e+00,-3.983227825107167330e-01
-4.136369231060198359e+01,-9.079705756923202031e+00,-3.952789288246100208e-01
-4.088128933207150340e+01,-8.943538676975851587e+00,-3.920847814058895375e-01
-4.039861588516971125e+01,-8.808567208189650444e+00,-3.887418488836523189e-01
-3.991567958630371038e+01,-8.674766765296183735e+00,-3.852514552567416484e-01
-3.943248703655962117e+01,-8.542110726354188444e+00,-3.816160100859247173e-01
-3.894904602017144413e+01,-8.410574188288629571e+00,-3.778369106940492328e-01
-3.846536154465097468e+01,-8.280134012578518110e+00,-3.739157990478287341e-01
-3.798144203568896415e+01,-8.150764460339832596e+00,-3.698535587417396964e-01
-3.749729177785581413e+01,-8.022442199778717864e+00,-3.656524732116606669e-01
-3.701291730149167591e+01,-7.895146213851536032e+00,-3.613142500951723735e-01
-3.652832580397662099e+01,-7.768852504344739174e+00,-3.568393787819096885e-01
-3.604352237458399344e+01,-7.643539234962366535e+00,-3.522300684190809439e-01
-3.555851264785809462e+01,-7.519184331288922607e+00,-3.474875478482666313e-01
-3.507330190467839515e+01,-7.395767810040299928e+00,-3.426145046795664451e-01
-3.458789544290181794e+01,-7.273267790649118325e+00,-3.376106505989877604e-01
-3.410229766785734284e+01,-7.151665615042867685e+00,-3.324784263642271975e-01
-3.361651534617087833e+01,-7.030940520399889593e+00,-3.272194872790559761e-01
-3.313055184383996732e+01,-6.911072715186867832e+00,-3.218346131985768133e-01
-3.264441240726009852e+01,-6.792042572069040496e+00,-3.163248092085209073e-01
-3.215810188579440876e+01,-6.673833854701683777e+00,-3.106935231389792440e-01
-3.167162455604557181e+01,-6.556426051299978575e+00,-3.049401329381286052e-01
-3.118498527078181937e+01,-6.439801689636921012e+00,-2.990668480502223225e-01
-3.069818722169590686e+01,-6.323944602577976859e+00,-2.930746842225384619e-01
-3.021123564423743346e+01,-6.208837057177666097e+00,-2.869654387653322591e-01
-2.972413384161312777e+01,-6.094461854198557127e+00,-2.807401243618052322e-01
-2.923688641309183112e+01,-5.980802467048955684e+00,-2.744007819578596630e-01
-2.874949601357251083e+01,-5.867843598811361971e+00,-2.679480686307909032e-01
-2.826196776122254661e+01,-5.755568661705459554e+00,-2.613825646563742722e-01
-2.777430436537525438e+01,-5.643962585731477688e+00,-2.547077592679145019e-01
-2.728650938810898552e+01,-5.533011028915543861e+00,-2.479226618368917390e-01
-2.679858662590067908e+01,-5.422698920068703465e+00,-2.410302290193348240e-01
-2.631053921558936182e+01,-5.313011159234564573e+00,-2.340302985904269550e-01
-2.582237065408730103e+01,-5.203934568940860039e+00,-2.269265472886222990e-01
-2.533408356605290379e+01,-5.095453521157286225e+00,-2.197166312145684697e-01
-2.484568076583380503e+01,-4.987557056447812442e+00,-2.124041448336765059e-01
-2.435716763309680744e+01,-4.880230024212475648e+00,-2.049899296351253564e-01
-2.386854380315418922e+01,-4.773460350113020390e+00,-1.974753662044459457e-01
-2.337981335794944115e+01,-4.667235236775246321e+00,-1.898606187682217727e-01
-2.289098063849112208e+01,-4.561541486453038807e+00,-1.821492853963732339e-01
-2.240204568138093322e+01,-4.456368105555818637e+00,-1.743390254757511970e-01
-2.191301275669804127e+01,-4.351702434821683063e+00,-1.664340731980059052e-01
-2.142388394633821136e+01,-4.247532867232734155e+00,-1.584347530793181469e-01
-2.093466243789420034e+01,-4.143848633240454049e+00,-1.503404779030462490e-01
-2.044535014125198913e+01,-4.040637791711644056e+00,-1.421541645373811669e-01
-1.995594871439008600e+01,-3.937889768686818837e+00,-1.338772429088161409e-01
-1.946646209241124481e+01,-3.835595037238701543e+00,-1.255091240550869069e-01
-1.897689129521971907e+01,-3.733741255946949611e+00,-1.170526401932888982e-01
-1.848723812840293590e+01,-3.632318003927001993e+00,-1.085070112605799747e-01
-1.799750569899498487e+01,-3.531317648784496832e+00,-9.987611094273649015e-02
-1.750769464593681235e+01,-3.430728091157671855e+00,-9.115858384758575295e-02
-1.701780928594742548e+01,-3.330540931675201488e+00,-8.235512997757198084e-02
-1.652784993766507426e+01,-3.230746149295203207e+00,-7.346898159873779810e-02
-1.603781943753647354e+01,-3.131336103420350181e+00,-6.449935292269053100e-02
-1.554771821379075902e+01,-3.032299644061368760e+00,-5.544830281555798018e-02
-1.508620625526801540e+01,-2.939061351325602534e+00,-4.727393080441487372e-02
-1.469492823144275917e+01,-2.859469457429718364e+00,-4.136316812922520569e-02
-1.435264161125130578e+01,-2.789442835533067377e+00,-3.699843248664323042e-02
-1.404491225483315908e+01,-2.726212423099199533e+00,-3.369560726309345916e-02
-1.376192382035987727e+01,-2.667896092061759816e+00,-3.112206621810928442e-02
-1.349699491201018198e+01,-2.613208732962135183e+00,-2.905532740440955677e-02
-1.324557154443991891e+01,-2.561277878464560231e+00,-2.734474493282825977e-02
-1.300454155917017829e+01,-2.511503982054691608e+00,-2.588487099417557946e-02
-1.277177628565994105e+01,-2.463474161461896905e+00,-2.460696982253434903e-02
-1.254580432546938518e+01,-2.416904143195416577e+00,-2.346153701017888310e-02
-1.232561345988189672e+01,-2.371595507952604098e+00,-2.241737969714984943e-02
-1.211049252387613784e+01,-2.327407099182852601e+00,-2.144976008029117823e-02
-1.189994279755400086e+01,-2.284238161776388498e+00,-2.054465993372252969e-02
-1.169360418410112601e+01,-2.242015137788222923e+00,-1.969019750347029279e-02
-1.149121483593719795e+01,-2.200683798579480488e+00,-1.887941505350193214e-02
-1.129257637638856693e+01,-2.160200027828522717e+00,-1.810602210821680991e-02
-1.109753980017065267e+01,-2.120530564089581294e+00,-1.736643475544877649e-02
-1.090598099706394919e+01,-2.081646755660397474e+00,-1.665792965915922214e-02
-1.071780193666723768e+01,-2.043525643215743148e+00,-1.597554474614854697e-02
-1.053291694762781816e+01,-2.006146694087868720e+00,-1.532159886261519506e-02
-1.035125196507092760e+01,-1.969491404121706202e+00,-1.469192760858965136e-02
-1.017273664848411663e+01,-1.933540112197441818e+00,-1.408611431830906861e-02
-9.997312606657768441e+00,-1.898279045486824579e+00,-1.350298777443700859e-02
-9.824916363808219089e+00,-1.863692584074601033e+00,-1.294061458000471052e-02
-9.655496025451489217e+00,-1.829764729839507886e+00,-1.239978696369688216e-02
-9.488995498821031660e+00,-1.796483003123738209e+00,-1.187837487160769631e-02
-9.325363912274013956e+00,-1.763834156266091080e+00,-1.137592582574163159e-02
-9.164551689985854566e+00,-1.731804315817568440e+00,-1.089275527302874594e-02
-9.006508229094524864e+00,-1.700381515500175578e+00,-1.042695978623914450e-02
-8.851185780890904908e+00,-1.669552252171317086e+00,-9.977885732608859568e-03
-8.698536968490090615e+00,-1.639305064768701747e+00,-9.546153781239390818e-03
-8.548517465996392062e+00,-1.609628237171253806e+00,-9.129153356793049193e-03
-8.401080708569438116e+00,-1.580510023031620914e+00,-8.727892167690008696e-03
-8.256182503522490279e+00,-1.551939784205319972e+00,-8.341366874001818199e-03
-8.113778385892468137e+00,-1.523905581592933434e+00,-7.969648523732709294e-03
-7.973826754282413276e+00,-1.496397209563466779e+00,-7.611316548129560752e-03
-7.836285206553639249e+00,-1.469404018738503792e+00,-7.265852841027961410e-03
-7.701112509717065180e+00,-1.442915780537980641e+00,-6.933711581073404191e-03
-7.568267134829767429e+00,-1.416922381876288162e+00,-6.613275799834572762e-03
-7.437709421680466448e+00,-1.391414533958879485e+00,-6.305540774861903043e-03
-7.309400833231151751e+00,-1.366381785379279012e+00,-6.008137176792724757e-03
-7.183302219930749466e+00,-1.341814507240361776e+00,-5.722935688732906818e-03
-7.059375966819589898e+00,-1.317704909856234341e+00,-5.448782504578777303e-03
-6.937584019986543282e+00,-1.294042864648195845e+00,-5.184009803656466735e-03
-6.817889115416267742e+00,-1.270820651528344003e+00,-4.928479594176329165e-03
-6.700257329359154745e+00,-1.248027677065894236e+00,-4.683567201640026316e-03
-6.584651442554680045e+00,-1.225657342471428324e+00,-4.447560571977448619e-03
-6.471037898084499140e+00,-1.203700944924018579e+00,-4.220719180407836620e-03
-6.359382388989763157e+00,-1.182149607641860722e+00,-4.002451517280441323e-03
-6.249649289612522196e+00,-1.160996126545071450e+00,-3.792280240040518582e-03
-6.141808824958901347e+00,-1.140232861118960495e+00,-3.589789578028464417e-03
-6.035825344445079566e+00,-1.119851923512781289e+00,-3.395094647367591801e-03
-5.931669097485246844e+00,-1.099846021392937523e+00,-3.208168916433660686e-03
-5.829306596661554707e+00,-1.080207647761250778e+00,-3.027971883913663145e-03
-5.728708914716476919e+00,-1.060929993017553974e+00,-2.854731642003791817e-03
-5.629845958068753653e+00,-1.042006554171921673e+00,-2.687897913461606992e-03
-5.532686136294321599e+00,-1.023428955253029571e+00,-2.527880621010261588e-03
-5.437200697551193507e+00,-1.005192831713598078e+00,-2.373703811701429172e-03
-5.343361611427191349e+00,-9.872888817214032775e-01,-2.225956978390587586e-03
-5.251139953996776022e+00,-9.697133429755243617e-01,-2.083833533573567921e-03
-5.160508676339802925e+00,-9.524574944227084394e-01,-1.947056587069158221e-03
-5.071439971051697526e+00,-9.355181352615167256e-01,-1.815366090054526017e-03
-4.983905860065455329e+00,-9.188867897234835880e-01,-1.689056355703472297e-03
-4.897881828650740843e+00,-9.025576952163025801e-01,-1.567826615759592866e-03
-4.813339476734298295e+00,-8.865271584913561043e-01,-1.451430898977515557e-03
-4.730255839606209101e+00,-8.707862710994445088e-01,-1.338828956444991372e-03
-4.648604815344118180e+00,-8.553334771625771271e-01,-1.231250921353916478e-03
-4.568361041729124494e+00,-8.401602027146157781e-01,-1.128116188160881161e-03
-4.489501332324753236e+00,-8.252617665957923121e-01,-1.029029518160624749e-03
-4.412001769592253098e+00,-8.106342738471639109e-01,-9.331450214654766649e-04
-4.335838162885050195e+00,-7.962711017128955016e-01,-8.420050308837454846e-04
-4.260988444595342983e+00,-7.821678214900588122e-01,-7.546123912509382142e-04
-4.187428737585356942e+00,-7.683198858795858843e-01,-6.700327195769821857e-04
-4.115138177980854017e+00,-7.547219351454629299e-01,-5.888129569588495919e-04
-4.044094950969427060e+00,-7.413701314726971470e-01,-5.113182613135779531e-04
-3.974276108715496747e+00,-7.282580040992754355e-01,-4.368413600664877348e-04
-3.905661599307140186e+00,-7.153841799135545187e-01,-3.658610858032754405e-04
-3.838231331443229699e+00,-7.027410171430058528e-01,-2.971936341894194163e-04
-3.771963288067337494e+00,-6.903254021126579154e-01,-2.316760756892291583e-04
-3.706838446999960013e+00,-6.781336051143530552e-01,-1.686379699337329857e-04
-3.642837000614614240e+00,-6.661613772004384426e-01,-1.080564860804468454e-04
-3.579939526811410477e+00,-6.544036919530183960e-01,-5.023265237204777668e-05
-3.518127370117833053e+00,-6.428579662122553273e-01,5.537672988298719081e-06
-3.457381215069653457e+00,-6.315192027303809796e-01,5.809203974042638898e-05
-3.397683185948158879e+00,-6.203829528876089183e-01,1.087617988415549148e-04
-3.339014529208764959e+00,-6.094475779170219765e-01,1.569976608857420752e-04
-3.281359149926946106e+00,-5.987072954725498608e-01,2.043000143402540333e-04
-3.224697300526013333e+00,-5.881597336886612570e-01,2.485827254420559947e-04
-3.169013733598622817e+00,-5.778010875721353301e-01,2.913886724370411715e-04
-3.114290248406424322e+00,-5.676273955147786987e-01,3.325372840630000555e-04
-3.060511331289086367e+00,-5.576358393174901673e-01,3.715962101834824056e-04
-3.007660074920247784e+00,-5.478219146419240904e-01,4.084156123676482061e-04
-2.955720499669732160e+00,-5.381841593229037546e-01,4.443822240141239843e-04
-2.904677866421668142e+00,-5.287170975331757505e-01,4.781874616254033023e-04
-2.854515218167862578e+00,-5.194206797826009803e-01,5.105535530135928883e-04
-2.805217991000405586e+00,-5.102882984201847494e-01,5.418354309841161851e-04
-2.756772589950902130e+00,-5.013198322394649686e-01,5.717105517618280806e-04
-2.709162546809013694e+00,-4.925110110555225296e-01,6.002460255219112164e-04
-2.662373888977451752e+00,-4.838582476189419168e-01,6.272255480921112196e-04
-2.616393267179622839e+00,-4.753605571985389244e-01,6.529641182062266179e-04
-2.571204660557923738e+00,-4.670126310544615023e-01,6.777648828695725589e-04
-2.526797440182637633e+00,-4.588141563773984188e-01,7.003482787893168787e-04
-2.483155916225976867e+00,-4.507603926885169754e-01,7.227400779668134885e-04
-2.440267101167088448e+00,-4.428502141065010500e-01,7.444766763137310303e-04
-2.398119481705028200e+00,-4.350802516621133931e-01,7.648382369086978438e-04
-2.356698427775103966e+00,-4.274483657386780044e-01,7.836528956326620264e-04
-2.315992631540768620e+00,-4.199516945444382032e-01,8.022794659313685003e-04
-2.275989138806633338e+00,-4.125877928390312421e-01,8.194572615613191511e-04
-2.236675757411231480e+00,-4.053543602410147884e-01,8.357003738796081388e-04
-2.198042100670203780e+00,-3.982489503039988166e-01,8.515427425301733610e-04
-2.160074836607839277e+00,-3.912694270875381464e-01,8.668686233709254306e-04
-2.122761313771702074e+00,-3.844131350756885279e-01,8.806231593906591743e-04
-2.086093761456741635e+00,-3.776785383487031855e-01,8.931787044329026403e-04
-2.050057755980599250e+00,-3.710626791698473648e-01,9.063234428416034509e-04
-2.014644892312563940e+00,-3.645638717923995187e-01,9.176434670858646652e-04
-1.979842207826342015e+00,-3.581802937932495046e-01,9.291858367466903973e-04
-1.945641458042252969e+00,-3.519083273692089064e-01,9.397840450950529492e-04
-1.912029700614274796e+00,-3.457482395276428866e-01,9.503304377040502947e-04
-1.878998658398946864e+00,-3.396963283680330958e-01,9.597919300109314248e-04
-1.846538186613154497e+00,-3.337517021403367257e-01,9.686262637953260701e-04
-1.814637825505739599e+00,-3.279112185219414388e-01,9.770335309179974809e-04
-1.783287459574984579e+00,-3.221743009635666954e-01,9.845582278271598764e-04
-1.752479796275637769e+00,-3.165373955938871053e-01,9.913737457865293579e-04
-1.722202622043659481e+00,-3.110015331866932686e-01,9.981852213309877833e-04
-1.692448828404694128e+00,-3.055618079437723567e-01,1.005552714445132447e-03
-1.663208052757403577e+00,-3.002178310984695564e-01,1.011062141376777978e-03
-1.634472795433927539e+00,-2.949684887409941836e-01,1.017552080338621949e-03
-1.606232636329638863e+00,-2.898118848075216247e-01,1.022364010324584502e-03
-1.578480799991056172e+00,-2.847456042834517476e-01,1.027368965466123139e-03
-1.551208283541357424e+00,-2.797685611605095213e-01,1.031371460347508054e-03
-1.524405422336944094e+00,-2.748776929554949677e-01,1.035222207919415114e-03
-1.498066026574891962e+00,-2.700740962677399271e-01,1.039484115689932485e-03
-1.472181586103018747e+00,-2.653548941124995730e-01,1.042580170684197444e-03
-1.446744145604164089e+00,-2.607178379805237811e-01,1.046294683453882161e-03
-1.421745258995243733e+00,-2.561631014204039380e-01,1.048952754463598064e-03
-1.397178603088660598e+00,-2.516875950843006637e-01,1.051702436771307769e-03
-1.373035146423242203e+00,-2.472905902377562082e-01,1.054021613550927550e-03
-1.349309331970931725e+00,-2.429712520184583169e-01,1.055885857356156018e-03
-1.325992371557048966e+00,-2.387275999209644561e-01,1.057945877442951219e-03
-1.303078945529921429e+00,-2.345586067540092190e-01,1.059124616755635975e-03
-1.280560621466481974e+00,-2.304611466389945573e-01,1.060870083530706005e-03
-1.258431016443491313e+00,-2.264365828869062680e-01,1.061801778152798512e-03
-1.236684425896581230e+00,-2.224826456108325301e-01,1.063395910130455774e-03
-1.215311421058664854e+00,-2.185983853662256393e-01,1.063857894396844214e-03
-1.194308627029789793e+00,-2.147813068366986877e-01,1.064112614142394796e-03
-1.173668194380733443e+00,-2.110320640800021352e-01,1.065396646461076648e-03
-1.153384935699327540e+00,-2.073476722690646423e-01,1.065096180451248096e-03
-1.133450985275141099e+00,-2.037274288701205194e-01,1.065500930123216118e-03
-1.113861692772647460e+00,-2.001720028127517703e-01,1.065662474034587397e-03
-1.094610828978087369e+00,-1.966776765047495434e-01,1.065292190703426376e-03
-1.075692030068921889e+00,-1.932439187366979949e-01,1.065437136095620692e-03
-1.057100009010286445e+00,-1.898717384031101685e-01,1.064695305808989944e-03
-1.038828412680151692e+00,-1.865572927234645517e-01,1.063835223542297257e-03
-1.020873439320331366e+00,-1.833014241511759235e-01,1.063520821594286835e-03
-1.003227436842302867e+00,-1.801020812458773712e-01,1.063130154899559997e-03
-9.858865886009627877e-01,-1.769583355757785026e-01,1.061807860484829556e-03
-9.688449642883514290e-01,-1.738704260821930803e-01,1.061626551637117038e-03
-9.520981358596622979e-01,-1.708354858536322296e-01,1.060715033347631349e-03
-9.356394698173751134e-01,-1.678538352359953412e-01,1.059304290829148803e-03
-9.194658999642512098e-01,-1.649241970135907065e-01,1.058038663695237084e-03
-9.035720180381490163e-01,-1.620459706800102540e-01,1.056360841776789227e-03
-8.879519017289853045e-01,-1.592178594377812451e-01,1.055594097643182796e-03
-8.726010622412512241e-01,-1.564392092731032302e-01,1.054178156881944517e-03
-8.575163862722430252e-01,-1.537088072033386266e-01,1.052892157321426003e-03
-8.426913930059338753e-01,-1.510266898916729217e-01,1.050713360041445003e-03
-8.281231034237622746e-01,-1.483904815892816975e-01,1.049658841897475967e-03
-8.138055303090435677e-01,-1.458011107072336165e-01,1.048093563879310373e-03
-7.997353579259623979e-01,-1.432558586346953100e-01,1.046920286563202867e-03
-7.859088045858840799e-01,-1.407557939852678297e-01,1.044642605590246276e-03
-7.723205543023303754e-01,-1.382990712108105313e-01,1.042174659581652629e-03
-7.589668794476355229e-01,-1.358850448082426221e-01,1.041254143274306185e-03
-7.458435799656805143e-01,-1.335129376096888532e-01,1.039723374256914081e-03
-7.329482125240418533e-01,-1.311827216468661184e-01,1.037871634320148380e-03
-7.202744214287045699e-01,-1.288920090419844733e-01,1.036037322232810816e-03
-7.078199358916095196e-01,-1.266422892777749332e-01,1.033616886336628663e-03
-6.955798314302960028e-01,-1.244312402028608239e-01,1.031933004002969683e-03
-6.835516503585453707e-01,-1.222593385989715620e-01,1.030399777509021777e-03
-6.717308325336456276e-01,-1.201243589034212272e-01,1.028127327205118459e-03
-6.601145685386479167e-01,-1.180269665087078645e-01,1.026750585252140255e-03
-6.486992756410839833e-01,-1.159658348551751567e-01,1.024409845818240964e-03
-6.374804513724522392e-01,-1.139415939245506243e-01,1.022058924882495411e-03
-6.264555494713572870e-01,-1.119512571962156672e-01,1.020356925748784095e-03
-6.156214448410222140e-01,-1.099956110919461660e-01,1.019177398750300808e-03
-6.049734345748316588e-01,-1.080751504255239998e-01,1.016427706438146348e-03
-5.945101006622018902e-01,-1.061868705492245851e-01,1.014170793400398550e-03
-5.842270981771068294e-01,-1.043322330489070554e-01,1.011913142164658436e-03
-5.741219055078695677e-01,-1.025090121610784666e-01,1.010674339025007971e-03
-5.641915458576413078e-01,-1.007181201725452363e-01,1.007990090360716580e-03
-5.544327934662552915e-01,-9.895851776581633674e-02,1.005954546652511545e-03
-5.448413293088546494e-01,-9.722855575200972655e-02,1.004947453892780090e-03
-5.354165107195629769e-01,-9.552973661275458717e-02,1.002040328947057359e-03
-5.261542698824462905e-01,-9.386008179758775771e-02,1.000762132443074612e-03
-5.170517727069132707e-01,-9.221957239612499357e-02,9.985309873382028096e-04
-5.081070085764421984e-01,-9.060690224440497154e-02,9.966258506336851328e-04
-4.993164970211015352e-01,-8.902291516726608400e-02,9.946216600985450552e-04
-4.906775480891577002e-01,-8.746694340264919709e-02,9.920226303610005496e-04
-4.821879586161188502e-01,-8.593651539467467293e-02,9.898296904017440338e-04
-4.738446545121735576e-01,-8.443447892474104099e-02,9.880816939311185421e-04
-4.656458018542591337e-01,-8.295749438661415009e-02,9.865670364750717038e-04
-4.575892372406291098e-01,-8.150553399627047391e-02,9.843969680335552374e-04
-4.496700899447777511e-01,-8.007959649416551695e-02,9.822830170575897434e-04
-4.418898915934792448e-01,-7.867773043490865204e-02,9.799217519940069121e-04
-4.342430422883633567e-01,-7.730143291986585341e-02,9.785080879374395604e-04
-4.267278249839689397e-01,-7.594829678376038840e-02,9.763069270917011785e-04
-4.193435071514002854e-01,-7.461860266471617709e-02,9.752524419244515885e-04
-4.120857158624586791e-01,-7.331218539286174507e-02,9.731699825490422017e-04
-4.049528333039237871e-01,-7.202888079398218901e-02,9.707747279855220022e-04
-3.979436963705459407e-01,-7.076686554408126439e-02,9.687050822781434348e-04
-3.910557928791852378e-01,-6.952781208486627507e-02,9.681110102031229752e-04
-3.842873745804106234e-01,-6.830908670374487290e-02,9.649548273591590118e-04
-3.776346450950312517e-01,-6.711211034533086373e-02,9.626290538127057041e-04
-3.710980638323838621e-01,-6.593644662538197809e-02,9.620756036010304386e-04
-3.646733155372569035e-01,-6.478004148729571421e-02,9.599989632628296281e-04
-3.583593248958978905e-01,-6.364437611529751015e-02,9.581407265582160548e-04
-3.521557897400175441e-01,-6.252803156378661242e-02,9.566191393905957695e-04
-3.460594941483836617e-01,-6.143122204534605391e-02,9.549351543916254244e-04
-3.400668817230773078e-01,-6.035434509767737682e-02,9.527699028784185255e-04
-3.341792865822261205e-01,-5.929487377599959586e-02,9.512498785095370750e-04
-3.283923538545386878e-01,-5.825436396993010496e-02,9.495641106420211162e-04
-3.227052761042823459e-01,-5.723156677076569193e-02,9.476117101494577980e-04
-3.171167265415468228e-01,-5.622668439975744142e-02,9.466779310673196406e-04
-3.116251479436142890e-01,-5.523953845935972856e-02,9.448204686921192648e-04
-3.062274213467546247e-01,-5.426917876368146654e-02,9.430942539199861727e-04
-3.009244410579060558e-01,-5.331542299223952786e-02,9.416406548118090407e-04
-2.957120982374037976e-01,-5.237870487080957538e-02,9.398546187354261255e-04
-2.905900371971257834e-01,-5.145772563679304468e-02,9.386188033907299231e-04
-2.855561751355846778e-01,-5.055298613983322253e-02,9.364659755593693303e-04
-2.806093509004693454e-01,-4.966460698302832544e-02,9.355469574667177714e-04
-2.757478045807650324e-01,-4.879042704241549899e-02,9.338075585498044296e-04
-2.709697774632266465e-01,-4.793169782579054933e-02,9.322867485304006923e-04
-2.662749248932491652e-01,-4.708838785938211646e-02,9.314856651719459696e-04
-2.616616813962870380e-01,-4.625853857564218852e-02,9.293017665419765934e-04
-2.571276264935213884e-01,-4.544367112572753054e-02,9.279423574485457654e-04
-2.526715050562800546e-01,-4.464335520221304754e-02,9.266956323954506254e-04
-2.482925135834809505e-01,-4.385682588844473651e-02,9.251410089402199678e-04
-2.439896164334217354e-01,-4.308374103139074596e-02,9.238620192597705484e-04
-2.397602537236516451e-01,-4.232361488584342191e-02,9.223789628633880444e-04
-2.356051972023706087e-01,-4.157668496935792296e-02,9.206751806307649335e-04
-2.315212686727313729e-01,-4.084484340835679850e-02,9.196366073561793898e-04
-2.275072528111985182e-01,-4.012265310108124178e-02,9.186774307588209875e-04
-2.235630476452335758e-01,-3.941456416739425039e-02,9.174108666298421214e-04
-2.196867461941480748e-01,-3.871872756150390726e-02,9.157497649259170851e-04
-2.158780221295477919e-01,-3.803435213034503382e-02,9.141499729853581413e-04
-2.121345104813288363e-01,-3.736251449325895396e-02,9.132613160993945534e-04
-2.084555068716698600e-01,-3.670140456870726875e-02,9.114219907068813733e-04
-2.048418060555250442e-01,-3.605179027704134842e-02,9.112766356997770330e-04
-2.012882649344961139e-01,-3.541484259186827854e-02,9.097083034453113705e-04
-1.977971204090564761e-01,-3.478790074007876570e-02,9.083357395170238132e-04
-1.943660625740553372e-01,-3.417198255929350392e-02,9.072143845270958656e-04
-1.909941076539232452e-01,-3.356683284425693997e-02,9.064855524483807214e-04
-1.876811331714989539e-01,-3.297167980218444761e-02,9.050644496557336749e-04
-1.844248558485392653e-01,-3.238662852052504038e-02,9.036755470321187643e-04
-1.812241384309340453e-01,-3.181242717675877157e-02,9.026601811845738621e-04
-1.780798337880297733e-01,-3.124811703071798258e-02,9.017653351753054892e-04
-1.749893614955020660e-01,-3.069328884056224047e-02,9.009523821592889175e-04
