q0 (),q1,q2,q3
4.981771675696953228e-01,5.809886661324634716e-01,-3.825329816106663450e-01,5.176294017131468639e-01
4.998746023829832019e-01,5.796533908325784967e-01,-3.845767413351913744e-01,5.159729241081878470e-01
5.015372604857026850e-01,5.783342441781404997e-01,-3.865805560933512353e-01,5.143397243125900076e-01
5.031659384722070305e-01,5.770311821911231487e-01,-3.885452803568352764e-01,5.127295761441175159e-01
5.047614049960725824e-01,5.757441586419353996e-01,-3.904717401111168495e-01,5.111422580756528333e-01
5.063244044046653070e-01,5.744731234090024730e-01,-3.923607367685094105e-01,5.095775507490871714e-01
5.078556593256301488e-01,5.732180214972762977e-01,-3.942130499245107833e-01,5.080352353832289225e-01
5.093558725422226985e-01,5.719787925009399698e-01,-3.960294393299803595e-01,5.065150927858902419e-01
5.108257283852317698e-01,5.707553703637493481e-01,-3.978106463311583685e-01,5.050169027727910986e-01
5.122658937954406300e-01,5.695476833370637371e-01,-3.995573949480266118e-01,5.035404438589700105e-01
5.136770191607259450e-01,5.683556540674887803e-01,-4.012703927063361320e-01,5.020854931313702973e-01
5.150597389981712571e-01,5.671791997678329311e-01,-4.029503313013240162e-01,5.006518262405617037e-01
5.164146725288171202e-01,5.660182324399620768e-01,-4.045978871458937309e-01,4.992392174695154949e-01
5.177424241772616842e-01,5.648726591282905440e-01,-4.062137218389514359e-01,4.978474398509381560e-01
5.190435840179308258e-01,5.637423821895903853e-01,-4.077984825780472944e-01,4.964762653139311865e-01
5.203187281828054456e-01,5.626272995695233980e-01,-4.093528025326523823e-01,4.951254648470392317e-01
5.215684192406336850e-01,5.615273050795260845e-01,-4.108773011891240778e-01,4.937948086690394089e-01
5.227932065544591556e-01,5.604422886698757766e-01,-4.123725846748300672e-01,4.924840664017246517e-01
5.239936266221133510e-01,5.593721366962509656e-01,-4.138392460665004657e-01,4.911930072409279591e-01
5.251702034028594701e-01,5.583167321781186132e-01,-4.152778656862315954e-01,4.899214001233608839e-01
5.263234486323828953e-01,5.572759550479571278e-01,-4.166890113874763824e-01,4.886690138877545220e-01
5.274538621276588790e-01,5.562496823907943089e-01,-4.180732388325982818e-01,4.874356174293977828e-01
5.285619320827632528e-01,5.552377886738393276e-01,-4.194310917630827973e-01,4.862209798475891631e-01
5.296481353564023165e-01,5.542401459662011920e-01,-4.207631022631396212e-01,4.850248705857761466e-01
5.307129377517182389e-01,5.532566241488141578e-01,-4.220697910172250822e-01,4.838470595643571404e-01
5.317567942887931887e-01,5.522870911147812478e-01,-4.233516675618472225e-01,4.826873173062272149e-01
5.327801494701799312e-01,5.513314129604027780e-01,-4.246092305319149607e-01,4.815454150552297974e-01
5.337834375397233488e-01,5.503894541671823237e-01,-4.258429679018331804e-01,4.804211248877235385e-01
5.347670827348895983e-01,5.494610777751254282e-01,-4.270533572214961771e-01,4.793142198175037172e-01
5.357314995327946416e-01,5.485461455476563497e-01,-4.282408658472970919e-01,4.782244738943311479e-01
5.366770928901035687e-01,5.476445181284689268e-01,-4.294059511682606356e-01,4.771516622963243304e-01
5.376042584769538113e-01,5.467560551906353039e-01,-4.305490608273894182e-01,4.760955614164791849e-01
5.385133829050475773e-01,5.458806155782829350e-01,-4.316706329383074303e-01,4.750559489435721705e-01
5.394048439500560566e-01,5.450180574411437329e-01,-4.327710962972765030e-01,4.740326039376945300e-01
5.402790107684646292e-01,5.441682383622725716e-01,-4.338508705906669594e-01,4.730253069006672972e-01
5.411362441089883069e-01,5.433310154792183599e-01,-4.349103665979500710e-01,4.720338398415689918e-01
5.419768965186858578e-01,5.425062455989236865e-01,-4.359499863902910333e-01,4.710579863376050946e-01
5.428013125438959641e-01,5.416937853066209341e-01,-4.369701235248130144e-01,4.700975315905390750e-01
5.436098289261103167e-01,5.408934910689768838e-01,-4.379711632346049988e-01,4.691522624788958540e-01
5.444027747929103267e-01,5.401052193317318340e-01,-4.389534826145484736e-01,4.682219676061354363e-01
5.451804718440782516e-01,5.393288266120730423e-01,-4.399174508030338493e-01,4.673064373449965503e-01
5.459432345329977565e-01,5.385641695859642031e-01,-4.408634291596421617e-01,4.664054638781908180e-01
5.466913702434588185e-01,5.378111051706518930e-01,-4.417917714388647221e-01,4.655188412356274230e-01
5.474251794619757749e-01,5.370694906025585968e-01,-4.427028239599317683e-01,4.646463653283360862e-01
5.481449559457243215e-01,5.363391835107602645e-01,-4.435969257728270554e-01,4.637878339792533833e-01
5.488509868862090357e-01,5.356200419862444662e-01,-4.444744088205601074e-01,4.629430469510279478e-01
5.495435530687627912e-01,5.349119246471311095e-01,-4.453355980977652395e-01,4.621118059709874437e-01
5.502229290279792018e-01,5.342146907000356881e-01,-4.461808118057076777e-01,4.612939147534209638e-01
5.508893831991843459e-01,5.335281999977442569e-01,-4.470103615037580580e-01,4.604891790192998657e-01
5.515431780660370320e-01,5.328523130933630059e-01,-4.478245522574184068e-01,4.596974065135790433e-01
5.521845703043649634e-01,5.321868912911008609e-01,-4.486236827829598317e-01,4.589184070201935972e-01
5.528138109223212915e-01,5.315317966938328809e-01,-4.494080455887477510e-01,4.581519923748751943e-01
5.534311453969632533e-01,5.308868922475927787e-01,-4.501779271133243276e-01,4.573979764759008027e-01
5.540368138073346049e-01,5.302520417831269040e-01,-4.509336078603137787e-01,4.566561752928810503e-01
5.546310509641493303e-01,5.296271100546499078e-01,-4.516753625302204478e-01,4.559264068736934572e-01
5.552140865361561151e-01,5.290119627759231058e-01,-4.524034601491846441e-01,4.552084913496585172e-01
5.557861451732730718e-01,5.284064666537791055e-01,-4.531181641947659156e-01,4.545022509390542753e-01
5.563474466265722063e-01,5.278104894192130470e-01,-4.538197327188152608e-01,4.538075099490612718e-01
5.568982058652000022e-01,5.272238998561480372e-01,-4.545084184674998418e-01,4.531240947762188442e-01
5.574386331903052882e-01,5.266465678279853568e-01,-4.551844689985496961e-01,4.524518339054839355e-01
5.579689343460610962e-01,5.260783643020408018e-01,-4.558481267957804617e-01,4.517905579079626865e-01
5.584893106278469022e-01,5.255191613719680799e-01,-4.564996293809578387e-01,4.511400994373965245e-01
5.589999589876719632e-01,5.249688322782618544e-01,-4.571392094230637970e-01,4.505002932254709158e-01
5.595010721369093609e-01,5.244272514269321395e-01,-4.577670948450239807e-01,4.498709760760180032e-01
5.599928386464096963e-01,5.238942944064381990e-01,-4.583835089279493791e-01,4.492519868581741349e-01
5.604754430440641588e-01,5.233698380029634389e-01,-4.589886704129579331e-01,4.486431664985626178e-01
5.609490659098841370e-01,5.228537602141114515e-01,-4.595827936006253167e-01,4.480443579725534864e-01
5.614138839686640958e-01,5.223459402611029256e-01,-4.601660884481207914e-01,4.474554062946606292e-01
5.618700701802857855e-01,5.218462585995421454e-01,-4.607387606640833133e-01,4.468761585081317822e-01
5.623177938277326149e-01,5.213545969288261306e-01,-4.613010118012930150e-01,4.463064636737812396e-01
5.627572206028710333e-01,5.208708382002643633e-01,-4.618530393471823037e-01,4.457461728581140759e-01
5.631885126900573191e-01,5.203948666239701648e-01,-4.623950368122474175e-01,4.451951391207926712e-01
5.636118288476297256e-01,5.199265676745918885e-01,-4.629271938163988520e-01,4.446532175014843991e-01
5.640273244873403868e-01,5.194658280959335572e-01,-4.634496961733110543e-01,4.441202650061401580e-01
5.644351517517798289e-01,5.190125359045326681e-01,-4.639627259728076880e-01,4.435961405927386081e-01
5.648354595898514852e-01,5.185665803922396844e-01,-4.644664616613385921e-01,4.430807051565392451e-01
5.652283938303453992e-01,5.181278521278581684e-01,-4.649610781205862353e-01,4.425738215148773969e-01
5.656140972536586320e-01,5.176962429578900737e-01,-4.654467467442526263e-01,4.420753543915401651e-01
5.659927096617193287e-01,5.172716460064381572e-01,-4.659236355130650931e-01,4.415851704007542344e-01
5.663643679461530800e-01,5.168539556743080299e-01,-4.663919090680483381e-01,4.411031380308194638e-01
5.667292061547449800e-01,5.164430676373540363e-01,-4.668517287820991291e-01,4.406291276274151847e-01
5.670873555562387924e-01,5.160388788441125918e-01,-4.673032528299097543e-01,4.401630113766134555e-01
5.674389447035200762e-01,5.156412875127591722e-01,-4.677466362562750501e-01,4.397046632876200900e-01
5.677840994952240150e-01,5.152501931274318103e-01,-4.681820310428264076e-01,4.392539591752767647e-01
5.681229432358091413e-01,5.148654964339518525e-01,-4.686095861732292311e-01,4.388107766423436917e-01
5.684555966941425842e-01,5.144870994349846072e-01,-4.690294476968755455e-01,4.383749950615869473e-01
5.687821781606293703e-01,5.141149053846632011e-01,-4.694417587911208223e-01,4.379464955576970464e-01
5.691028035029298549e-01,5.137488187827178310e-01,-4.698466598220846224e-01,4.375251609890545845e-01
5.694175862203000316e-01,5.133887453681338364e-01,-4.702442884040623494e-01,4.371108759293660939e-01
5.697266374965910263e-01,5.130345921123701247e-01,-4.706347794575764798e-01,4.367035266491908208e-01
5.700300662519469652e-01,5.126862672121664799e-01,-4.710182652660978020e-01,4.363030010973705242e-01
5.703279791932289733e-01,5.123436800819652914e-01,-4.713948755314756878e-01,4.359091888823879990e-01
5.706204808632061587e-01,5.120067413459722383e-01,-4.717647374281023764e-01,4.355219812536624824e-01
5.709076736885411174e-01,5.116753628298842393e-01,-4.721279756558448559e-01,4.351412710828040931e-01
5.711896580266040413e-01,5.113494575523025443e-01,-4.724847124917732621e-01,4.347669528448357412e-01
5.714665322111455170e-01,5.110289397158546132e-01,-4.728350678407173824e-01,4.343989225994021597e-01
5.717383925968596570e-01,5.107137246980512080e-01,-4.731791592846750771e-01,4.340370779719752714e-01
5.720053336028636526e-01,5.104037290418887984e-01,-4.735171021311055384e-01,4.336813181350692714e-01
5.722674477551259464e-01,5.100988704462273704e-01,-4.738490094601289226e-01,4.333315437894774136e-01
5.725248257278688913e-01,5.097990677559522954e-01,-4.741749921706654991e-01,4.329876571455408274e-01
5.727775563839700990e-01,5.095042409519447979e-01,-4.744951590255342966e-01,4.326495619044624097e-01
5.730257268143951199e-01,5.092143111408751199e-01,-4.748096166955368957e-01,4.323171632396697883e-01
5.732694223766816588e-01,5.089292005448313727e-01,-4.751184698025564535e-01,4.319903677782430118e-01
5.735087267325008620e-01,5.086488324908068348e-01,-4.754218209616868362e-01,4.316690835824109063e-01
5.737437218843216558e-01,5.083731314000493606e-01,-4.757197708224253363e-01,4.313532201311281455e-01
5.739744882111997848e-01,5.081020227772975462e-01,-4.760124181089422923e-01,4.310426883017358102e-01
5.742011045037167527e-01,5.078354331999089810e-01,-4.762998596594551493e-01,4.307374003517179251e-01
5.744236479980854293e-01,5.075732903068962409e-01,-4.765821904647281060e-01,4.304372699005563074e-01
5.746421944094515233e-01,5.073155227878812790e-01,-4.768595037057187791e-01,4.301422119116936060e-01
5.748568179644064635e-01,5.070620603719822039e-01,-4.771318907903854267e-01,4.298521426746054197e-01
5.750675914327314509e-01,5.068128338166368874e-01,-4.773994413896888167e-01,4.295669797869943185e-01
5.752745861583987708e-01,5.065677748963830496e-01,-4.776622434727924582e-01,4.292866421371028807e-01
5.754778720898405808e-01,5.063268163915927156e-01,-4.779203833414943925e-01,4.290110498861569588e-01
5.756775178095139278e-01,5.060898920771815801e-01,-4.781739456638950392e-01,4.287401244509380649e-01
5.758735905627699880e-01,5.058569367112941695e-01,-4.784230135073345158e-01,4.284737884864950330e-01
5.760661562860553975e-01,5.056278860239757922e-01,-4.786676683706021507e-01,4.282119658689919617e-01
5.762552796344523331e-01,5.054026767058394931e-01,-4.789079902154468327e-01,4.279545816787024837e-01
5.764410240085856563e-01,5.051812463967350064e-01,-4.791440574973979127e-01,4.277015621831474212e-01
5.766234515809026684e-01,5.049635336744250358e-01,-4.793759471959165852e-01,4.274528348203833761e-01
5.768026233213490173e-01,5.047494780432781880e-01,-4.796037348438921266e-01,4.272083281824430312e-01
5.769785990224516325e-01,5.045390199229825567e-01,-4.798274945564990901e-01,4.269679719989287747e-01
5.771514373238263440e-01,5.043321006372882831e-01,-4.800472990594296108e-01,4.267316971207645859e-01
5.773211957361239488e-01,5.041286624027803143e-01,-4.802632197165178640e-01,4.264994355041037966e-01
5.774879306644286059e-01,5.039286483176923515e-01,-4.804753265567673903e-01,4.262711201943987782e-01
5.776516974311212138e-01,5.037320023507620981e-01,-4.806836883007987171e-01,4.260466853106320007e-01
5.778125502982255357e-01,5.035386693301352468e-01,-4.808883723867298787e-01,4.258260660297101818e-01
5.779705424892442878e-01,5.033485949323204256e-01,-4.810894449955019359e-01,4.256091985710217518e-01
5.781257262105031769e-01,5.031617256712019870e-01,-4.812869710756631503e-01,4.253960201811602393e-01
5.782781526720112142e-01,5.029780088871124155e-01,-4.814810143676254151e-01,4.251864691188141920e-01
5.784278721078514041e-01,5.027973927359679074e-01,-4.816716374274043755e-01,4.249804846398232416e-01
5.785749337961140215e-01,5.026198261784704524e-01,-4.818589016498555644e-01,4.247780069824014793e-01
5.787193860783829136e-01,5.024452589693824134e-01,-4.820428672914174872e-01,4.245789773525282529e-01
5.788612763787838178e-01,5.022736416468732701e-01,-4.822235934923728706e-01,4.243833379095084402e-01
5.790006512226117952e-01,5.021049255219404150e-01,-4.824011382986435059e-01,4.241910317516990325e-01
5.791375562545402200e-01,5.019390626679119949e-01,-4.825755586831207977e-01,4.240020029024050285e-01
5.792720362564272030e-01,5.017760059100269121e-01,-4.827469105665528892e-01,4.238161962959434703e-01
5.794041351647284399e-01,5.016157088151012022e-01,-4.829152488379905850e-01,4.236335577638751237e-01
5.795338960875234813e-01,5.014581256812769006e-01,-4.830806273748057267e-01,4.234540340214040799e-01
5.796613613211691884e-01,5.013032115278598377e-01,-4.832430990622917921e-01,4.232775726539440564e-01
5.797865723665839299e-01,5.011509220852441437e-01,-4.834027158128560431e-01,4.231041221038535638e-01
5.799095699451777275e-01,5.010012137849283453e-01,-4.835595285848113822e-01,4.229336316573351628e-01
5.800303940144329040e-01,5.008540437496238340e-01,-4.837135874007775227e-01,4.227660514315007001e-01
5.801490837831426717e-01,5.007093697834518187e-01,-4.838649413657036269e-01,4.226013323616037987e-01
5.802656777263216492e-01,5.005671503622416418e-01,-4.840136386845141359e-01,4.224394261884347190e-01
5.803802135997884193e-01,5.004273446239181355e-01,-4.841597266793932208e-01,4.222802854458795885e-01
5.804927284544364463e-01,5.002899123589867880e-01,-4.843032518067111880e-01,4.221238634486406682e-01
5.806032586501919113e-01,5.001548140011176091e-01,-4.844442596736046047e-01,4.219701142801218219e-01
5.807118398696746731e-01,5.000220106178233648e-01,-4.845827950542155871e-01,4.218189927804708583e-01
5.808185071315629111e-01,4.998914639012390637e-01,-4.847189019055969661e-01,4.216704545347836897e-01
5.809232948036713307e-01,4.997631361589989218e-01,-4.848526233832941013e-01,4.215244558614676396e-01
5.810262366157499248e-01,4.996369903052113592e-01,-4.849840018566085043e-01,4.213809538007599609e-01
5.811273656720089553e-01,4.995129898515356381e-01,-4.851130789235493235e-01,4.212399061034047820e-01
5.812267144633762594e-01,4.993910988983578103e-01,-4.852398954254823482e-01,4.211012712194850960e-01
5.813243148794962067e-01,4.992712821260648082e-01,-4.853644914614819172e-01,4.209650082874071830e-01
5.814201982204706409e-01,4.991535047864209540e-01,-4.854869064023908942e-01,4.208310771230390768e-01
5.815143952083551282e-01,4.990377326940441671e-01,-4.856071789045966480e-01,4.206994382089992990e-01
5.816069359984090692e-01,4.989239322179810365e-01,-4.857253469235317533e-01,4.205700526840977505e-01
5.816978501901118870e-01,4.988120702733837009e-01,-4.858414477268982457e-01,4.204428823329213194e-01
5.817871668379442918e-01,4.987021143132849277e-01,-4.859555179076316400e-01,4.203178895755721456e-01
5.818749144619466129e-01,4.985940323204758329e-01,-4.860675933965986628e-01,4.201950374575468827e-01
5.819611210580549754e-01,4.984877927994796343e-01,-4.861777094750468486e-01,4.200742896397636206e-01
5.820458141082198722e-01,4.983833647686274348e-01,-4.862859007868000627e-01,4.199556103887304714e-01
5.821290205903176807e-01,4.982807177522312059e-01,-4.863922013502155473e-01,4.198389645668566539e-01
5.822107669878520131e-01,4.981798217728565792e-01,-4.864966445698983288e-01,4.197243176229034645e-01
5.822910792994583362e-01,4.980806473436934501e-01,-4.865992632481853652e-01,4.196116355825734723e-01
5.823699830482067519e-01,4.979831654610239466e-01,-4.867000895964014306e-01,4.195008850392387134e-01
5.824475032907177052e-01,4.978873475967873219e-01,-4.867991552458921234e-01,4.193920331448026118e-01
5.825236646260862905e-01,4.977931656912431002e-01,-4.868964912588370497e-01,4.192850476006972360e-01
5.825984912046241471e-01,4.977005921457284821e-01,-4.869921281388520651e-01,4.191798966490145606e-01
5.826720067364232758e-01,4.976095998155121714e-01,-4.870860958413815167e-01,4.190765490637671231e-01
5.827442344997423307e-01,4.975201620027437377e-01,-4.871784237838838183e-01,4.189749741422790774e-01
5.828151973492231575e-01,4.974322524494960707e-01,-4.872691408558214587e-01,4.188751416967073093e-01
5.828849177239390222e-01,4.973458453309021476e-01,-4.873582754284506713e-01,4.187770220456865089e-01
5.829534176552789715e-01,4.972609152483847827e-01,-4.874458553644232528e-01,4.186805860061034723e-01
5.830207187746736519e-01,4.971774372229788019e-01,-4.875319080271965366e-01,4.185858048849902535e-01
5.830868423211612583e-01,4.970953866887432016e-01,-4.876164602902646195e-01,4.184926504715452134e-01
5.831518091488052669e-01,4.970147394862670653e-01,-4.876995385462049581e-01,4.184010950292700870e-01
5.832156397339574028e-01,4.969354718562628559e-01,-4.877811687155521048e-01,4.183111112882302307e-01
5.832783541823773898e-01,4.968575604332489126e-01,-4.878613762555000233e-01,4.182226724374311644e-01
5.833399722362095918e-01,4.967809822393225994e-01,-4.879401861684308783e-01,4.181357521173104663e-01
5.834005132808183225e-01,4.967057146780196053e-01,-4.880176230102836743e-01,4.180503244123465190e-01
5.834599963514859322e-01,4.966317355282594548e-01,-4.880937108987588591e-01,4.179663638437809414e-01
5.835184401399802212e-01,4.965590229383782250e-01,-4.881684735213647763e-01,4.178838453624501015e-01
5.835758630009858505e-01,4.964875554202459185e-01,-4.882419341433100746e-01,4.178027443417317022e-01
5.836322829584132954e-01,4.964173118434684895e-01,-4.883141156152417395e-01,4.177230365705958959e-01
5.836877177115765702e-01,4.963482714296723053e-01,-4.883850403808381868e-01,4.176446982467686420e-01
5.837421846412540472e-01,4.962804137468725951e-01,-4.884547304842525861e-01,4.175677059699964278e-01
5.837957008156244854e-01,4.962137187039221131e-01,-4.885232075774178506e-01,4.174920367354204576e-01
5.838482829960897069e-01,4.961481665450426792e-01,-4.885904929272080754e-01,4.174176679270518164e-01
5.838999476429784785e-01,4.960837378444346024e-01,-4.886566074224649170e-01,4.173445773113486079e-01
5.839507109211423685e-01,4.960204135009663728e-01,-4.887215715808906902e-01,4.172727430308947327e-01
5.840005887054374734e-01,4.959581747329427914e-01,-4.887854055558082389e-01,4.172021435981774773e-01
5.840495965861010053e-01,4.958970030729493161e-01,-4.888481291427944075e-01,4.171327578894635235e-01
5.840977498740226315e-01,4.958368803627741239e-01,-4.889097617861854483e-01,4.170645651387699937e-01
5.841450636059111190e-01,4.957777887484049462e-01,-4.889703225854599156e-01,4.169975449319326399e-01
5.841915525493623917e-01,4.957197106751015658e-01,-4.890298303015009895e-01,4.169316772007667371e-01
5.842372312078252250e-01,4.956626288825399240e-01,-4.890883033627406729e-01,4.168669422173214567e-01
5.842821138254749025e-01,4.956065264000326653e-01,-4.891457598711849153e-01,4.168033205882233916e-01
5.843262143919889517e-01,4.955513865418183506e-01,-4.892022176083301588e-01,4.167407932491136724e-01
5.843695466472300648e-01,4.954971929024233890e-01,-4.892576940409638087e-01,4.166793414591704603e-01
5.844121240858421995e-01,4.954439293520951915e-01,-4.893122063268567912e-01,4.166189467957187587e-01
5.844539599617513126e-01,4.953915800323026031e-01,-4.893657713203509729e-01,4.165595911489308745e-01
5.844950672925862678e-01,4.953401293513071679e-01,-4.894184055778385001e-01,4.165012567166055391e-01
5.845354588640095939e-01,4.952895619797995641e-01,-4.894701253631420501e-01,4.164439259990354025e-01
5.845751472339675292e-01,4.952398628466052610e-01,-4.895209466527905562e-01,4.163875817939539647e-01
5.846141447368558008e-01,4.951910171344549583e-01,-4.895708851411990081e-01,4.163322071915667721e-01
5.846524634876086868e-01,4.951430102758203611e-01,-4.896199562457494436e-01,4.162777855696597196e-01
5.846901153857083644e-01,4.950958279488142932e-01,-4.896681751117792913e-01,4.162243005887871772e-01
5.847271121191155441e-01,4.950494560731531490e-01,-4.897155566174749008e-01,4.161717361875396648e-01
5.847634651681289375e-01,4.950038808061847928e-01,-4.897621153786742565e-01,4.161200765778850785e-01
5.847991858091683426e-01,4.949590885389745232e-01,-4.898078657535809288e-01,4.160693062405869669e-01
5.848342851184860081e-01,4.949150658924552637e-01,-4.898528218473901519e-01,4.160194099206975249e-01
5.848687739758078319e-01,4.948717997136351521e-01,-4.898969975168285806e-01,4.159703726231226972e-01
5.849026630679067251e-01,4.948292770718669686e-01,-4.899404063746108928e-01,4.159221796082598899e-01
5.849359628921052545e-01,4.947874852551730207e-01,-4.899830617938126798e-01,4.158748163877060144e-01
5.849686837597144473e-01,4.947464117666309780e-01,-4.900249769121640120e-01,4.158282687200372529e-01
5.850008357994072039e-01,4.947060443208142200e-01,-4.900661646362605151e-01,4.157825226066542701e-01
5.850324289605259853e-01,4.946663708402898596e-01,-4.901066376457007823e-01,4.157375642877002009e-01
5.850634730163306596e-01,4.946273794521697242e-01,-4.901464083971450725e-01,4.156933802380400333e-01
5.850939775671846199e-01,4.945890584847193461e-01,-4.901854891282983462e-01,4.156499571633093248e-01
5.851239520436790631e-01,4.945513964640174120e-01,-4.902238918618226915e-01,4.156072819960263676e-01
5.851534057097014241e-01,4.945143821106701698e-01,-4.902616284091761423e-01,4.155653418917688580e-01
5.851823476654436362e-01,4.944780043365776256e-01,-4.902987103743799424e-01,4.155241242254115175e-01
5.852107868503562127e-01,4.944422522417510901e-01,-4.903351491577189747e-01,4.154836165874280507e-01
5.852387320460447073e-01,4.944071151111812945e-01,-4.903709559593734668e-01,4.154438067802521672e-01
5.852661918791137730e-01,4.943725824117570222e-01,-4.904061417829824743e-01,4.154046828146986114e-01
5.852931748239583731e-01,4.943386437892327567e-01,-4.904407174391448021e-01,4.153662329064440883e-01
5.853196892055010370e-01,4.943052890652454567e-01,-4.904746935488542015e-01,4.153284454725653108e-01
5.853457432018798201e-01,4.942725082343772947e-01,-4.905080805468722271e-01,4.152913091281340563e-01
5.853713448470857506e-01,4.942402914612698539e-01,-4.905408886850388672e-01,4.152548126828700115e-01
5.853965020335503144e-01,4.942086290777785162e-01,-4.905731280355251633e-01,4.152189451378471285e-01
5.854212225146868676e-01,4.941775115801781970e-01,-4.906048084940230480e-01,4.151836956822547164e-01
5.854455139073828640e-01,4.941469296264129896e-01,-4.906359397828791713e-01,4.151490536902140427e-01
5.854693836944468988e-01,4.941168740333864440e-01,-4.906665314541725498e-01,4.151150087176450620e-01
5.854928392270111193e-01,4.940873357743026384e-01,-4.906965928927323750e-01,4.150815504991867688e-01
5.855158877268868967e-01,4.940583059760418894e-01,-4.907261333191079711e-01,4.150486689451687861e-01
5.855385362888806400e-01,4.940297759165875879e-01,-4.907551617924759690e-01,4.150163541386314714e-01
5.855607918830632030e-01,4.940017370224878968e-01,-4.907836872135025730e-01,4.149845963323980924e-01
5.855826613569994343e-01,4.939741808663630218e-01,-4.908117183271492046e-01,4.149533859461935204e-01
5.856041514379362045e-01,4.939470991644510089e-01,-4.908392637254290203e-01,4.149227135638122732e-01
5.856252687349503550e-01,4.939204837741943410e-01,-4.908663318501143014e-01,4.148925699303336878e-01
5.856460197410576773e-01,4.938943266918657260e-01,-4.908929309953918851e-01,4.148629459493811678e-01
5.856664108352812592e-01,4.938686200502324097e-01,-4.909190693104748537e-01,4.148338326804312803e-01
5.856864482846844133e-01,4.938433561162589025e-01,-4.909447548021642627e-01,4.148052213361649310e-01
5.857061382463644161e-01,4.938185272888475086e-01,-4.909699953373639070e-01,4.147771032798617807e-01
5.857254867694110523e-01,4.937941260966158263e-01,-4.909947986455531765e-01,4.147494700228424591e-01
5.857444997968280775e-01,4.937701451957101084e-01,-4.910191723212112835e-01,4.147223132219485797e-01
5.857631831674200429e-01,4.937465773676547043e-01,-4.910431238262015219e-01,4.146956246770685528e-01
5.857815426176462559e-01,4.937234155172376404e-01,-4.910666604921097300e-01,4.146693963287027551e-01
5.857995837834385489e-01,4.937006526704309506e-01,-4.910897895225419529e-01,4.146436202555709438e-01
5.858173122019857404e-01,4.936782819723435356e-01,-4.911125179953809705e-01,4.146182886722590277e-01
5.858347333134895640e-01,4.936562966852096612e-01,-4.911348528650024692e-01,4.145933939269042523e-01
5.858518524628827384e-01,4.936346901864088199e-01,-4.911568009644506350e-01,4.145689284989217405e-01
5.858686749015209472e-01,4.936134559665213972e-01,-4.911783690075739450e-01,4.145448849967665050e-01
5.858852057888416232e-01,4.935925876274129265e-01,-4.911995635911260427e-01,4.145212561557355402e-01
5.859014501939925346e-01,4.935720788803513170e-01,-4.912203911968246461e-01,4.144980348358039968e-01
5.859174130974309502e-01,4.935519235441564456e-01,-4.912408581933773166e-01,4.144752140195019363e-01
5.859330993924953823e-01,4.935321155433788909e-01,-4.912609708384678697e-01,4.144527868098213386e-01
5.859485138869469090e-01,4.935126489065090882e-01,-4.912807352807097572e-01,4.144307464281631326e-01
5.859636613044832965e-01,4.934935177642171267e-01,-4.913001575615628669e-01,4.144090862123160912e-01
5.859785462862254768e-01,4.934747163476201903e-01,-4.913192436172171274e-01,4.143877996144714193e-01
5.859931733921784902e-01,4.934562389865804755e-01,-4.913379992804419172e-01,4.143668801992688167e-01
5.860075471026644500e-01,4.934380801080304746e-01,-4.913564302824020569e-01,4.143463216418774020e-01
5.860216718197298613e-01,4.934202342343255721e-01,-4.913745422544426589e-01,4.143261177261081674e-01
5.860355518685281817e-01,4.934026959816252833e-01,-4.913923407298416701e-01,4.143062623425582958e-01
5.860491914986780682e-01,4.933854600583010286e-01,-4.914098311455293300e-01,4.142867494867860656e-01
5.860625948855942013e-01,4.933685212633700523e-01,-4.914270188437803721e-01,4.142675732575192837e-01
5.860757661317986811e-01,4.933518744849562099e-01,-4.914439090738736970e-01,4.142487278548909191e-01
5.860887092682054433e-01,4.933355146987751794e-01,-4.914605069937226234e-01,4.142302075787044902e-01
5.861014282553818067e-01,4.933194369666461521e-01,-4.914768176714780501e-01,4.142120068267328703e-01
5.861139269847889244e-01,4.933036364350284475e-01,-4.914928460871003657e-01,4.141941200930411848e-01
5.861262092799998102e-01,4.932881083335813877e-01,-4.915085971339054338e-01,4.141765419663394066e-01
5.861382788978933833e-01,4.932728479737498728e-01,-4.915240756200823791e-01,4.141592671283651494e-01
5.861501395298295281e-01,4.932578507473721063e-01,-4.915392862701850052e-01,4.141422903522913312e-01
5.861617948028021718e-01,4.932431121253114670e-01,-4.915542337265957906e-01,4.141256065011608700e-01
5.861732482805717126e-01,4.932286276561116400e-01,-4.915689225509642379e-01,4.141092105263491918e-01
5.861845034647765740e-01,4.932143929646735092e-01,-4.915833572256206874e-01,4.140930974660526620e-01
5.861955637960261090e-01,4.932004037509548633e-01,-4.915975421549635960e-01,4.140772624438017746e-01
5.862064326549735194e-01,4.931866557886904756e-01,-4.916114816668238907e-01,4.140617006669993216e-01
5.862171133633689024e-01,4.931731449241368304e-01,-4.916251800138030092e-01,4.140464074254854299e-01
5.862276091850944226e-01,4.931598670748345015e-01,-4.916386413745893469e-01,4.140313780901244689e-01
5.862379233271803880e-01,4.931468182283937352e-01,-4.916518698552497235e-01,4.140166081114174390e-01
5.862480589408038956e-01,4.931339944412985177e-01,-4.916648694905002559e-01,4.140020930181375070e-01
5.862580191222680481e-01,4.931213918377326810e-01,-4.916776442449516393e-01,4.139878284159890232e-01
5.862678069139668491e-01,4.931090066084243273e-01,-4.916901980143359441e-01,4.139738099862886322e-01
