ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-2.759999999999502762e+01,4.659999999999506315e+01,8.340000000000769376e+01
-2.716666666666175445e+01,4.616666666666178998e+01,8.283333333334101667e+01
-2.674999999999502975e+01,4.574999999999506883e+01,8.225000000000770228e+01
-2.634999999999505249e+01,4.534999999999509157e+01,8.165000000000769376e+01
-2.596666666666162371e+01,4.496666666666166634e+01,8.103333333334103372e+01
-2.559999999999494591e+01,4.459999999999498499e+01,8.040000000000772218e+01
-2.524999999999501910e+01,4.424999999999506173e+01,7.975000000000771649e+01
-2.491666666666164076e+01,4.391666666666167629e+01,7.908333333334104509e+01
-2.459999999999500986e+01,4.359999999999504894e+01,7.840000000000769376e+01
-2.429999999999492744e+01,4.329999999999496652e+01,7.770000000000769091e+01
-2.401666666666159244e+01,4.301666666666163508e+01,7.698333333334103656e+01
-2.374999999999501199e+01,4.274999999999504752e+01,7.625000000000767386e+01
-2.349999999999497646e+01,4.249999999999501199e+01,7.550000000000767386e+01
-2.326666666666169192e+01,4.226666666666172745e+01,7.473333333334102235e+01
-2.304999999999495230e+01,4.204999999999499494e+01,7.395000000000766249e+01
-2.284999999999496723e+01,4.184999999999500631e+01,7.315000000000766534e+01
-2.266666666666172958e+01,4.166666666666176866e+01,7.233333333334101667e+01
-2.249999999999503686e+01,4.149999999999507594e+01,7.150000000000765965e+01
-2.234999999999509868e+01,4.134999999999514131e+01,7.065000000000766534e+01
-2.221666666666170542e+01,4.121666666666174450e+01,6.978333333334101951e+01
-2.209999999999506315e+01,4.109999999999510578e+01,6.890000000000767955e+01
-2.199999999999496580e+01,4.099999999999500488e+01,6.800000000000767386e+01
-2.191666666666162300e+01,4.091666666666166208e+01,6.708333333334103088e+01
-2.184999999999502762e+01,4.084999999999507025e+01,6.615000000000769376e+01
-2.179999999999498073e+01,4.079999999999501625e+01,6.520000000000770513e+01
-2.176666666666168126e+01,4.076666666666172034e+01,6.423333333334100814e+01
-2.174999999999493383e+01,4.074999999999496936e+01,6.325000000000766676e+01
-2.174999999999493383e+01,4.074999999999496936e+01,6.225000000000768097e+01
-2.176666666666168126e+01,4.076666666666172034e+01,6.123333333334099393e+01
-2.179999999999498073e+01,4.079999999999501625e+01,6.020000000000765539e+01
-2.184999999999502762e+01,4.084999999999507025e+01,5.915000000000767244e+01
-2.191666666666162300e+01,4.091666666666166208e+01,5.808333333334098114e+01
-2.199999999999496580e+01,4.099999999999500488e+01,5.700000000000765255e+01
-2.209999999999506315e+01,4.109999999999510578e+01,5.590000000000766534e+01
-2.221666666666170542e+01,4.121666666666174450e+01,5.478333333334098398e+01
-2.234999999999509868e+01,4.134999999999514131e+01,5.365000000000765823e+01
-2.249999999999503686e+01,4.149999999999507594e+01,5.250000000000767386e+01
-2.266666666666172958e+01,4.166666666666176866e+01,5.133333333334099535e+01
-2.284999999999496723e+01,4.184999999999500631e+01,5.015000000000767244e+01
-2.304999999999495230e+01,4.204999999999499494e+01,4.895000000000764118e+01
-2.326666666666169192e+01,4.226666666666172745e+01,4.773333333334096551e+01
-2.349999999999497646e+01,4.249999999999501199e+01,4.650000000000763833e+01
-2.374999999999501199e+01,4.274999999999504752e+01,4.525000000000761702e+01
-2.401666666666159244e+01,4.301666666666163508e+01,4.398333333334094419e+01
-2.429999999999492744e+01,4.329999999999496652e+01,4.270000000000762697e+01
-2.459999999999500986e+01,4.359999999999504894e+01,4.140000000000760139e+01
-2.491666666666164076e+01,4.391666666666167629e+01,4.008333333334093140e+01
-2.524999999999501910e+01,4.424999999999506173e+01,3.875000000000761702e+01
-2.559999999999494591e+01,4.459999999999498499e+01,3.740000000000759428e+01
-2.596666666666162371e+01,4.496666666666166634e+01,3.603333333334092714e+01
-2.634999999999505249e+01,4.534999999999509157e+01,3.465000000000761560e+01
-2.674999999999502975e+01,4.574999999999506883e+01,3.325000000000760281e+01
-2.716666666666175445e+01,4.616666666666178998e+01,3.183333333334093851e+01
-2.759999999999502762e+01,4.659999999999506315e+01,3.040000000000762626e+01
-2.804999999999504823e+01,4.704999999999508731e+01,2.895000000000761275e+01
-2.851666666666161731e+01,4.751666666666165639e+01,2.748333333334095485e+01
-2.899999999999494094e+01,4.799999999999497646e+01,2.600000000000759215e+01
-2.949999999999500844e+01,4.849999999999504752e+01,2.450000000000758504e+01
-3.001666666666162797e+01,4.901666666666166350e+01,2.300000000000757794e+01
-3.054999999999499494e+01,4.954999999999503757e+01,2.150000000000756728e+01
-3.109999999999491038e+01,5.009999999999494946e+01,2.000000000000756017e+01
-3.166666666666157681e+01,5.066666666666161234e+01,1.850000000000754952e+01
-3.224999999999499067e+01,5.124999999999503331e+01,1.700000000000754241e+01
-3.284999999999495657e+01,5.184999999999499209e+01,1.550000000000753353e+01
-3.346666666666166634e+01,5.246666666666170897e+01,1.400000000000752642e+01
-3.409999999999492815e+01,5.309999999999496367e+01,1.250000000000751754e+01
-3.474999999999494094e+01,5.374999999999497646e+01,1.100000000000750866e+01
-3.541666666666169760e+01,5.441666666666174024e+01,9.500000000007499779e+00
-3.609999999999500631e+01,5.509999999999504894e+01,8.000000000007492673e+00
-3.679999999999506599e+01,5.579999999999510152e+01,6.500000000007483791e+00
-3.751666666666167060e+01,5.651666666666170613e+01,5.000000000007474910e+00
-3.824999999999502620e+01,5.724999999999506173e+01,3.500000000007466472e+00
-3.899999999999492672e+01,5.799999999999496936e+01,2.000000000007458034e+00
-3.976666666666157823e+01,5.876666666666162087e+01,5.000000000074495965e-01
-4.054999999999498073e+01,5.954999999999502336e+01,-9.999999999925589522e-01
-4.134999999999493525e+01,6.034999999999497078e+01,-2.499999999992567279e+00
-4.216666666666163366e+01,6.116666666666167629e+01,-3.999999999992575717e+00
-4.299999999999488409e+01,6.199999999999491962e+01,-5.499999999992584598e+00
-4.384999999999487841e+01,6.284999999999492104e+01,-6.999999999992592592e+00
-4.471666666666163081e+01,6.371666666666166634e+01,-8.499999999992601474e+00
-4.559999999999492104e+01,6.459999999999496367e+01,-9.999999999992610356e+00
-4.649999999999496936e+01,6.549999999999501199e+01,-1.149999999999261746e+01
-4.741666666666156260e+01,6.641666666666159813e+01,-1.299166666665930236e+01
-4.834999999999490683e+01,6.734999999999494946e+01,-1.446949074073346075e+01
-4.929999999999500204e+01,6.829999999999503757e+01,-1.593064814814091790e+01
-5.026666666666164218e+01,6.926666666666167771e+01,-1.737513888888172886e+01
-5.124999999999503331e+01,7.024999999999506883e+01,-1.880296296295588832e+01
-5.224999999999496936e+01,7.124999999999501199e+01,-2.021412037036335008e+01
-5.326666666666165639e+01,7.226666666666169192e+01,-2.160861111110416388e+01
-5.429999999999489546e+01,7.329999999999493809e+01,-2.298643518517832618e+01
-5.534999999999487841e+01,7.434999999999492104e+01,-2.434759259258579078e+01
-5.641666666666161234e+01,7.541666666666165497e+01,-2.569208333332660743e+01
-5.749999999999489830e+01,7.649999999999494094e+01,-2.701990740740077257e+01
-5.859999999999492815e+01,7.759999999999496367e+01,-2.833106481480824002e+01
-5.971666666666151002e+01,7.871666666666155265e+01,-2.962555555554905951e+01
-6.084999999999484288e+01,7.984999999999487841e+01,-3.090337962962317775e+01
-6.199999999999491962e+01,8.099999999999495515e+01,-3.216453703703064804e+01
-6.316666666666154839e+01,8.216666666666158392e+01,-3.340902777777147037e+01
-6.434999999999493525e+01,8.334999999999496367e+01,-3.463685185184559145e+01
-6.554999999999485283e+01,8.454999999999489546e+01,-3.584800925925306814e+01
-6.676666666666153560e+01,8.576666666666156402e+01,-3.704249999999389331e+01
-6.799999999999495515e+01,8.699999999999499778e+01,-3.822032407406801724e+01
-6.924999999999492672e+01,8.824999999999496936e+01,-3.938148148147549676e+01
-7.051666666666164929e+01,8.951666666666169192e+01,-4.052597222221632478e+01
1.082000000000050761e+02,8.920000000000503348e+01,1.383462037037095342e+02
1.069000000000050505e+02,8.790000000000502212e+01,1.372350462963021300e+02
1.055833333333382882e+02,8.658333333333824555e+01,1.361405555555612352e+02
1.042500000000049596e+02,8.525000000000493117e+01,1.350627314814871056e+02
1.029000000000048942e+02,8.390000000000485159e+01,1.340015740740796275e+02
1.015333333333382768e+02,8.253333333333824839e+01,1.329570833333388862e+02
1.001500000000049084e+02,8.115000000000488001e+01,1.319292592592647111e+02
9.875000000000500222e+01,7.975000000000495959e+01,1.309181018518572728e+02
9.733333333333834503e+01,7.833333333333830240e+01,1.299236111111164860e+02
9.590000000000492264e+01,7.690000000000488001e+01,1.289457870370422370e+02
9.445000000000496243e+01,7.545000000000491980e+01,1.279846296296347532e+02
9.298333333333825124e+01,7.398333333333820860e+01,1.270401388888940204e+02
9.150000000000500222e+01,7.250000000000495959e+01,1.261123148148198254e+02
9.000000000000498801e+01,7.100000000000494538e+01,1.252011574074123814e+02
8.850000000000497380e+01,6.950000000000494538e+01,1.243066666666715889e+02
8.700000000000497380e+01,6.800000000000493117e+01,1.234288425925974479e+02
8.550000000000495959e+01,6.650000000000491696e+01,1.225676851851899443e+02
8.400000000000495959e+01,6.500000000000491696e+01,1.217231944444491063e+02
8.250000000000494538e+01,6.350000000000490274e+01,1.208953703703750051e+02
8.100000000000493117e+01,6.200000000000489564e+01,1.200842129629674560e+02
7.950000000000493117e+01,6.050000000000488853e+01,1.192897222222266578e+02
7.800000000000491696e+01,5.900000000000488143e+01,1.185118981481526106e+02
7.650000000000491696e+01,5.750000000000487432e+01,1.177507407407451012e+02
7.500000000000490274e+01,5.600000000000486011e+01,1.170062500000043570e+02
7.350000000000488853e+01,5.450000000000485301e+01,1.162784259259301507e+02
7.200000000000488853e+01,5.300000000000484590e+01,1.155672685185226953e+02
7.050000000000487432e+01,5.150000000000483880e+01,1.148727777777818915e+02
6.900000000000487432e+01,5.000000000000483169e+01,1.141949537037077391e+02
6.750000000000486011e+01,4.850000000000481748e+01,1.135337962963002241e+02
6.600000000000484590e+01,4.700000000000481037e+01,1.128893055555594742e+02
6.450000000000484590e+01,4.550000000000480327e+01,1.122614814814852622e+02
6.300000000000483169e+01,4.400000000000479616e+01,1.116503240740779006e+02
6.150000000000482459e+01,4.250000000000478906e+01,1.110558333333370911e+02
6.000000000000481748e+01,4.100000000000477485e+01,1.104780092592628193e+02
5.850000000000481037e+01,3.950000000000476774e+01,1.099168518518554123e+02
5.700000000000480327e+01,3.800000000000476064e+01,1.093723611111145431e+02
5.550000000000478906e+01,3.650000000000475353e+01,1.088445370370404390e+02
5.400000000000478195e+01,3.500000000000474643e+01,1.083324068930074731e+02
5.250000000000477485e+01,3.350000000000473221e+01,1.078335845364687771e+02
5.100000000000476774e+01,3.200000000000472511e+01,1.073464052735737084e+02
4.950000000000476064e+01,3.050000000000471800e+01,1.068696946245681971e+02
4.800000000000474643e+01,2.900000000000471090e+01,1.064026114439836164e+02
4.650000000000473932e+01,2.750000000000470024e+01,1.059445414822384919e+02
4.500000000000473221e+01,2.600000000000469313e+01,1.054950251661736473e+02
4.350000000000472511e+01,2.450000000000468603e+01,1.050537085934295618e+02
4.200000000000471800e+01,2.300000000000467537e+01,1.046203102749699525e+02
4.050000000000470379e+01,2.150000000000466827e+01,1.041945985611359475e+02
3.900000000000469669e+01,2.000000000000465761e+01,1.037763763154624570e+02
3.750000000000468958e+01,1.850000000000465050e+01,1.033654705054832448e+02
3.600000000000468248e+01,1.700000000000464340e+01,1.029617251293554290e+02
3.450000000000467537e+01,1.550000000000463451e+01,1.025649964056627397e+02
3.300000000000466116e+01,1.400000000000462563e+01,1.021751494987251050e+02
3.150000000000465761e+01,1.250000000000461675e+01,1.017920562857737252e+02
3.000000000000464695e+01,1.100000000000460787e+01,1.014155938311072873e+02
2.850000000000463984e+01,9.500000000004598988e+00,1.010456433400458423e+02
2.700000000000462919e+01,8.000000000004591882e+00,1.006820894385601548e+02
2.550000000000462208e+01,6.500000000004583001e+00,1.003248196740221516e+02
2.400000000000461498e+01,5.000000000004574119e+00,9.997372416614109625e+01
2.250000000000460432e+01,3.500000000004565681e+00,9.962869535996409809e+01
2.100000000000459721e+01,2.000000000004557243e+00,9.928962784829073485e+01
1.950000000000459011e+01,5.000000000045489168e-01,9.895641824135125830e+01
1.800000000000457945e+01,-9.999999999954596319e-01,9.862896506871746283e+01
1.650000000000457234e+01,-2.499999999995468070e+00,9.830716870324658885e+01
1.500000000000456346e+01,-3.999999999995476507e+00,9.799093130013677921e+01
1.350000000000455458e+01,-5.499999999995485389e+00,9.768015674639617885e+01
1.200000000000454570e+01,-6.999999999995493383e+00,9.737475061753355021e+01
1.050000000000453682e+01,-8.499999999995502264e+00,9.707462013930550881e+01
9.000000000004529710e+00,-9.999999999995511146e+00,9.677967415304622989e+01
7.500000000004520828e+00,-1.149999999999551825e+01,9.648982308357865634e+01
6.000000000004511946e+00,-1.299999999999552713e+01,9.620497890902483107e+01
4.500000000004503953e+00,-1.449999999999553602e+01,9.592505513204991985e+01
3.000000000004495071e+00,-1.599999999999554490e+01,9.564996675222191413e+01
1.500000000004486633e+00,-1.749999999999555200e+01,9.537963023926867834e+01
4.478220991500631205e-12,-1.899999999999556266e+01,9.511396350708169223e+01
-1.499999999995530242e+00,-2.049999999999556977e+01,9.485288588836213819e+01
-2.999999999995538680e+00,-2.199999999999557687e+01,9.459631810983596267e+01
-4.499999999995547562e+00,-2.349999999999558753e+01,9.434418226798608487e+01
-5.999999999995555555e+00,-2.499999999999559464e+01,9.409640180526402276e+01
-7.499999999995564437e+00,-2.649999999999560529e+01,9.385290148675342436e+01
-8.999999999995573319e+00,-2.799999999999561240e+01,9.361360737726438686e+01
-1.049999999999558042e+01,-2.949999999999561950e+01,9.337844681884246256e+01
-1.199999999999558931e+01,-3.099999999999563016e+01,9.314734840867868115e+01
-1.349999999999559819e+01,-3.249999999999563727e+01,9.292024197741018554e+01
-1.499999999999560707e+01,-3.399999999999564437e+01,9.269705856780112185e+01
-1.649999999999561595e+01,-3.549999999999565148e+01,9.247773041379619485e+01
-1.799999999999562306e+01,-3.699999999999566569e+01,9.226219091993846178e+01
-1.949999999999563371e+01,-3.849999999999567279e+01,9.205037464114478496e+01
-2.099999999999564082e+01,-3.999999999999567990e+01,9.184221726283155363e+01
-2.249999999999564793e+01,-4.149999999999568701e+01,9.163765558138474887e+01
-2.399999999999565858e+01,-4.299999999999569411e+01,9.143662748496805648e+01
-2.549999999999566569e+01,-4.449999999999570832e+01,9.123907193466267529e+01
-2.699999999999567279e+01,-4.599999999999571543e+01,9.104492894593317942e+01
-2.849999999999568345e+01,-4.749999999999572253e+01,9.085413957041390631e+01
-2.999999999999569056e+01,-4.899999999999572964e+01,9.066664587800987363e+01
-3.149999999999570122e+01,-5.049999999999573674e+01,9.048239093930710908e+01
-3.299999999999570832e+01,-5.199999999999575095e+01,9.030131880828687940e+01
-3.449999999999571543e+01,-5.349999999999575806e+01,9.012337450533848937e+01
-3.599999999999572253e+01,-5.499999999999576517e+01,8.994850400056546391e+01
-3.749999999999573674e+01,-5.649999999999577227e+01,8.977665419738029584e+01
-3.899999999999574385e+01,-5.799999999999577938e+01,8.960777291638250119e+01
-4.049999999999575095e+01,-5.949999999999579359e+01,8.944180887951517889e+01
-4.199999999999575806e+01,-6.099999999999580069e+01,8.927871169449524302e+01
-4.349999999999576517e+01,-6.249999999999580780e+01,8.911843183951252456e+01
-4.499999999999577938e+01,-6.399999999999581490e+01,8.896092064819342227e+01
-4.649999999999578648e+01,-6.549999999999582201e+01,8.880613029482407228e+01
-4.799999999999579359e+01,-6.699999999999583622e+01,8.865401377982880149e+01
-4.949999999999580069e+01,-6.849999999999583622e+01,8.850452491549957301e+01
-5.099999999999580780e+01,-6.999999999999585043e+01,8.835761831197174843e+01
-5.249999999999581490e+01,-7.149999999999586464e+01,8.821324936344224454e+01
-5.399999999999582911e+01,-7.299999999999586464e+01,8.807137423462565096e+01
-5.549999999999583622e+01,-7.449999999999587885e+01,8.793194984744447140e+01
-5.699999999999584332e+01,-7.599999999999587885e+01,8.779493386794896992e+01
-5.849999999999585043e+01,-7.749999999999589306e+01,8.766028469346335328e+01
